,,Value,Symbol
Total area of the country (excl. coastal water),Grenada,34.0,X
Cultivated area (arable land + permanent crops),Grenada,7.0,X
Total population,Grenada,107.446,X
Rural population,Grenada,67.646,X
Urban population,Grenada,37.835,X
Gross Domestic Product (GDP),Grenada,799881481.0,X
GDP per capita,Grenada,7583.180682,X
"Agriculture, value added (% GDP)",Grenada,4.832197,X
Total area of the country (excl. coastal water),Guatemala,10889.0,X
Cultivated area (arable land + permanent crops),Guatemala,2087.16,X
Total population,Guatemala,15270.771,X
Rural population,Guatemala,7788.239,X
Urban population,Guatemala,7482.817,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Guatemala,0.531,I
GDP per capita,Guatemala,3299.603276,X
Total area of the country (excl. coastal water),Guinea,24586.0,X
Cultivated area (arable land + permanent crops),Guinea,3700.0,X
Total population,Guinea,10652.031,X
Rural population,Guinea,7416.978,X
Urban population,Guinea,3864.491,X
Gross Domestic Product (GDP),Guinea,7638045174.0,X
GDP per capita,Guinea,677.043493,X
"Agriculture, value added (% GDP)",Guinea,16.831673,X
Total area of the country (excl. coastal water),Guinea-Bissau,3613.0,X
Cultivated area (arable land + permanent crops),Guinea-Bissau,550.0,X
Total population,Guinea-Bissau,1604.979,X
Rural population,Guinea-Bissau,968.011,X
Urban population,Guinea-Bissau,670.128,X
Gross Domestic Product (GDP),Guinea-Bissau,989326865.0,X
GDP per capita,Guinea-Bissau,603.933406,X
"Agriculture, value added (% GDP)",Guinea-Bissau,46.89254,X
Total area of the country (excl. coastal water),Guyana,21497.0,X
Cultivated area (arable land + permanent crops),Guyana,448.0,X
Total population,Guyana,755.399,X
Rural population,Guyana,554.275,X
Urban population,Guyana,198.816,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Guyana,0.528,I
GDP per capita,Guyana,3785.935048,X
Total area of the country (excl. coastal water),Haiti,2775.0,X
Cultivated area (arable land + permanent crops),Haiti,1280.0,X
Total population,Haiti,10250.93,X
Rural population,Haiti,5198.418,X
Urban population,Haiti,5090.792,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Haiti,0.598,I
Gross Domestic Product (GDP),Haiti,7817562675.0,X
GDP per capita,Haiti,759.782595,X
"Agriculture, value added (% GDP)",Haiti,17.57622,X
Total area of the country (excl. coastal water),Holy See,0.044,E
Total population,Holy See,0.804,X
Rural population,Holy See,0.0,X
Urban population,Holy See,0.804,X
Total area of the country (excl. coastal water),Honduras,11249.0,X
Cultivated area (arable land + permanent crops),Honduras,1560.0,X
Total population,Honduras,8640.691,X
Rural population,Honduras,3980.456,X
Urban population,Honduras,4525.19,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Honduras,0.4893333333,I
Gross Domestic Product (GDP),Honduras,18528554861.0,X
GDP per capita,Honduras,2178.383025,X
"Agriculture, value added (% GDP)",Honduras,13.566294,X
Total area of the country (excl. coastal water),Hungary,9303.0,X
Cultivated area (arable land + permanent crops),Hungary,4579.0,X
Total population,Hungary,9864.358,X
Rural population,Hungary,2992.731,X
Urban population,Hungary,6876.953,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Hungary,0.2583333333,I
GDP per capita,Hungary,12984.579021,X
Total area of the country (excl. coastal water),Iceland,10300.0,X
Cultivated area (arable land + permanent crops),Iceland,121.2,X
Total population,Iceland,325.652,X
Rural population,Iceland,20.834,X
Urban population,Iceland,304.692,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Iceland,0.0906666667,I
GDP per capita,Iceland,45231.650511,X
Total area of the country (excl. coastal water),India,328726.0,X
Cultivated area (arable land + permanent crops),India,169346.0,X
Total population,India,1265780.247,X
Rural population,India,863513.505,X
Urban population,India,399552.347,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),India,0.572,I
Gross Domestic Product (GDP),India,1860877235564.0,X
GDP per capita,India,1473.301833,X
"Agriculture, value added (% GDP)",India,16.845372,X
Total area of the country (excl. coastal water),Indonesia,191093.0,X
Cultivated area (arable land + permanent crops),Indonesia,45500.0,X
Total population,Indonesia,248451.722,X
Rural population,Indonesia,121265.363,X
Urban population,Indonesia,127617.869,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Indonesia,0.5026666667,I
Gross Domestic Product (GDP),Indonesia,917869913365.0,X
GDP per capita,Indonesia,3687.95401,X
Total area of the country (excl. coastal water),Iran (Islamic Republic of),174515.0,X
Cultivated area (arable land + permanent crops),Iran (Islamic Republic of),16768.8,X
Total population,Iran (Islamic Republic of),75539.878,X
Rural population,Iran (Islamic Republic of),21594.353,X
Urban population,Iran (Islamic Republic of),54859.221,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Iran (Islamic Republic of),0.5183333333,I
Gross Domestic Product (GDP),Iran (Islamic Republic of),603007205015.0,X
GDP per capita,Iran (Islamic Republic of),7887.233696,X
"Agriculture, value added (% GDP)",Iran (Islamic Republic of),7.618364,X
Total area of the country (excl. coastal water),Iraq,43524.0,X
Cultivated area (arable land + permanent crops),Iraq,4568.5,X
Total population,Iraq,31890.011,X
Rural population,Iraq,10019.158,X
Urban population,Iraq,22757.413,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Iraq,0.544,I
Gross Domestic Product (GDP),Iraq,218000992454.0,X
GDP per capita,Iraq,6651.12261,X
"Agriculture, value added (% GDP)",Iraq,4.124252,X
Total area of the country (excl. coastal water),Ireland,7028.0,X
Cultivated area (arable land + permanent crops),Ireland,483.61,X
Total population,Ireland,4608.198,X
Rural population,Ireland,1780.388,X
Urban population,Ireland,2897.729,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Ireland,0.133,I
GDP per capita,Ireland,48096.164328,X
Total area of the country (excl. coastal water),Israel,2207.0,X
Cultivated area (arable land + permanent crops),Israel,386.2,X
Total population,Israel,7614.952,X
Rural population,Israel,619.009,X
Urban population,Israel,7080.096,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Israel,0.115,I
Gross Domestic Product (GDP),Israel,257180148510.0,X
GDP per capita,Israel,33403.901948,X
Total area of the country (excl. coastal water),Italy,30134.0,X
Cultivated area (arable land + permanent crops),Italy,9560.0,X
Total population,Italy,59879.471,X
Rural population,Italy,18706.111,X
Urban population,Italy,41027.723,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Italy,0.0856666667,I
Gross Domestic Product (GDP),Italy,2087077032435.0,X
GDP per capita,Italy,34939.612824,X
"Agriculture, value added (% GDP)",Italy,1.970753,X
Total area of the country (excl. coastal water),Jamaica,1099.0,X
Cultivated area (arable land + permanent crops),Jamaica,215.0,X
Total population,Jamaica,2842.132,X
Rural population,Jamaica,1303.108,X
Urban population,Jamaica,1537.884,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Jamaica,0.459,I
GDP per capita,Jamaica,5211.875688,X
Total area of the country (excl. coastal water),Japan,37796.0,X
Cultivated area (arable land + permanent crops),Japan,4549.0,X
Total population,Japan,128423.571,X
Rural population,Japan,11368.012,X
Urban population,Japan,117058.372,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Japan,0.1326666667,I
Gross Domestic Product (GDP),Japan,6203213121334.0,X
GDP per capita,Japan,48301.703498,X
"Agriculture, value added (% GDP)",Japan,1.141796,X
Total area of the country (excl. coastal water),Jordan,8932.0,X
Cultivated area (arable land + permanent crops),Jordan,302.9,X
Total population,Jordan,8089.962,X
Rural population,Jordan,944.332,X
Urban population,Jordan,7048.241,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Jordan,0.4926666667,I
GDP per capita,Jordan,3870.49539,X
Total area of the country (excl. coastal water),Kazakhstan,272490.0,X
Cultivated area (arable land + permanent crops),Kazakhstan,29459.7,X
Total population,Kazakhstan,16751.525,X
Rural population,Kazakhstan,7280.687,X
Urban population,Kazakhstan,9640.492,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kazakhstan,0.328,I
Gross Domestic Product (GDP),Kazakhstan,207998568866.0,X
GDP per capita,Kazakhstan,12292.203094,X
"Agriculture, value added (% GDP)",Kazakhstan,4.28833,X
Total area of the country (excl. coastal water),Kenya,58037.0,X
Cultivated area (arable land + permanent crops),Kenya,6430.0,X
Total population,Kenya,44343.467,X
Rural population,Kenya,33007.2,X
Urban population,Kenya,10639.429,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kenya,0.5673333333,I
Gross Domestic Product (GDP),Kenya,50410158302.0,X
GDP per capita,Kenya,1154.961092,X
"Agriculture, value added (% GDP)",Kenya,26.139893,X
Total area of the country (excl. coastal water),Kiribati,81.0,X
Cultivated area (arable land + permanent crops),Kiribati,34.0,X
Total population,Kiribati,106.37,X
Rural population,Kiribati,54.285,X
Urban population,Kiribati,52.328,X
Gross Domestic Product (GDP),Kiribati,190122806.0,X
GDP per capita,Kiribati,1783.298528,X
"Agriculture, value added (% GDP)",Kiribati,24.351036,X
Total area of the country (excl. coastal water),Kuwait,1782.0,X
Cultivated area (arable land + permanent crops),Kuwait,16.0,X
Total population,Kuwait,3348.853,X
Rural population,Kuwait,0.0,X
Urban population,Kuwait,3395.556,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kuwait,0.28,I
Gross Domestic Product (GDP),Kuwait,174047199613.0,X
GDP per capita,Kuwait,51257.349198,X
"Agriculture, value added (% GDP)",Kuwait,0.359181,X
Total area of the country (excl. coastal water),Kyrgyzstan,19995.0,X
Cultivated area (arable land + permanent crops),Kyrgyzstan,1351.4,X
Total population,Kyrgyzstan,5621.576,X
Rural population,Kyrgyzstan,3612.53,X
Urban population,Kyrgyzstan,1981.578,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kyrgyzstan,0.3483333333,I
Gross Domestic Product (GDP),Kyrgyzstan,6605136482.0,X
GDP per capita,Kyrgyzstan,1180.730955,X
"Agriculture, value added (% GDP)",Kyrgyzstan,16.654212,X
Total area of the country (excl. coastal water),Lao People's Democratic Republic,23680.0,X
Cultivated area (arable land + permanent crops),Lao People's Democratic Republic,1619.0,X
Total population,Lao People's Democratic Republic,6444.53,X
Rural population,Lao People's Democratic Republic,4409.554,X
Urban population,Lao People's Democratic Republic,2005.615,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lao People's Democratic Republic,0.5366666667,I
Gross Domestic Product (GDP),Lao People's Democratic Republic,10191355070.0,X
GDP per capita,Lao People's Democratic Republic,1588.633919,X
"Agriculture, value added (% GDP)",Lao People's Democratic Republic,18.548485,X
Total area of the country (excl. coastal water),Latvia,6448.0,X
Cultivated area (arable land + permanent crops),Latvia,1184.0,X
Total population,Latvia,2069.016,X
Rural population,Latvia,663.369,X
Urban population,Latvia,1403.005,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Latvia,0.232,I
GDP per capita,Latvia,13635.782216,X
Total area of the country (excl. coastal water),Lebanon,1045.0,X
Cultivated area (arable land + permanent crops),Lebanon,258.0,X
Total population,Lebanon,5537.612,X
Rural population,Lebanon,607.879,X
Urban population,Lebanon,4308.525,X
GDP per capita,Lebanon,8996.560852,X
Total area of the country (excl. coastal water),Lesotho,3036.0,X
Cultivated area (arable land + permanent crops),Lesotho,285.3,X
Total population,Lesotho,2014.994,X
Rural population,Lesotho,1552.732,X
Urban population,Lesotho,537.196,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lesotho,0.5583333333,I
GDP per capita,Lesotho,1281.625455,X
Total area of the country (excl. coastal water),Liberia,11137.0,X
Cultivated area (arable land + permanent crops),Liberia,710.0,X
Total population,Liberia,4135.659,X
Rural population,Liberia,2150.015,X
Urban population,Liberia,2031.548,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Liberia,0.6556666667,I
Gross Domestic Product (GDP),Liberia,1734000000.0,X
GDP per capita,Liberia,414.677478,X
"Agriculture, value added (% GDP)",Liberia,55.824683,X
Total area of the country (excl. coastal water),Libya,175954.0,X
Cultivated area (arable land + permanent crops),Libya,2055.0,X
Total population,Libya,6285.748,X
Rural population,Libya,1331.872,X
Urban population,Libya,4866.386,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Libya,0.2363333333,I
Gross Domestic Product (GDP),Libya,101165620774.0,X
GDP per capita,Libya,16321.621458,X
"Agriculture, value added (% GDP)",Libya,0.898974,X
Total area of the country (excl. coastal water),Liechtenstein,16.0,X
Total population,Liechtenstein,36.615,X
Rural population,Liechtenstein,31.295,X
Urban population,Liechtenstein,5.25,X
Gross Domestic Product (GDP),Liechtenstein,6034435862.0,X
GDP per capita,Liechtenstein,165123.433093,X
Total area of the country (excl. coastal water),Lithuania,6530.0,X
Cultivated area (arable land + permanent crops),Lithuania,2292.3,X
Total population,Lithuania,3045.561,X
Rural population,Lithuania,1006.428,X
Urban population,Lithuania,2030.818,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lithuania,0.133,I
GDP per capita,Lithuania,14105.718512,X
Total area of the country (excl. coastal water),Luxembourg,259.0,X
Cultivated area (arable land + permanent crops),Luxembourg,64.13,X
Total population,Luxembourg,530.857,X
Rural population,Luxembourg,57.239,X
Urban population,Luxembourg,475.148,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Luxembourg,0.162,I
Gross Domestic Product (GDP),Luxembourg,56677961787.0,X
GDP per capita,Luxembourg,106460.078452,X
"Agriculture, value added (% GDP)",Luxembourg,0.359339,X
Total area of the country (excl. coastal water),Madagascar,58730.0,X
Cultivated area (arable land + permanent crops),Madagascar,3600.0,X
Total population,Madagascar,22346.645,X
Rural population,Madagascar,14921.525,X
Urban population,Madagascar,7425.048,X
Gross Domestic Product (GDP),Madagascar,11578975064.0,X
GDP per capita,Madagascar,518.154397,X
"Agriculture, value added (% GDP)",Madagascar,28.000612,X
Total area of the country (excl. coastal water),Malawi,11848.0,X
Cultivated area (arable land + permanent crops),Malawi,3735.0,X
Total population,Malawi,15396.015,X
Rural population,Malawi,13551.942,X
Urban population,Malawi,2545.363,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Malawi,0.5936666667,I
Gross Domestic Product (GDP),Malawi,5721434507.0,X
GDP per capita,Malawi,355.428098,X
"Agriculture, value added (% GDP)",Malawi,29.935416,X
Total area of the country (excl. coastal water),Malaysia,33080.0,X
Cultivated area (arable land + permanent crops),Malaysia,7544.2,X
Total population,Malaysia,29068.189,X
Rural population,Malaysia,8087.429,X
Urban population,Malaysia,21083.027,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Malaysia,0.2296666667,I
Gross Domestic Product (GDP),Malaysia,314443061220.0,X
GDP per capita,Malaysia,10779.504483,X
"Agriculture, value added (% GDP)",Malaysia,9.793751,X
Total area of the country (excl. coastal water),Maldives,30.0,X
Total population,Maldives,397.237,X
Rural population,Maldives,242.277,X
Urban population,Maldives,143.926,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Maldives,0.3053333333,I
Gross Domestic Product (GDP),Maldives,2886163937.0,X
GDP per capita,Maldives,7473.178449,X
"Agriculture, value added (% GDP)",Maldives,5.190605,X
Total area of the country (excl. coastal water),Mali,124019.0,X
Cultivated area (arable land + permanent crops),Mali,7011.0,X
Total population,Mali,15979.496,X
Rural population,Mali,9988.283,X
Urban population,Mali,6018.387,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mali,0.6773333333,I
Gross Domestic Product (GDP),Mali,12442747022.0,X
GDP per capita,Mali,777.347632,X
"Agriculture, value added (% GDP)",Mali,37.533909,X
Total area of the country (excl. coastal water),Malta,32.0,X
Cultivated area (arable land + permanent crops),Malta,10.3,X
Total population,Malta,421.809,X
Rural population,Malta,24.36,X
Urban population,Malta,396.429,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Malta,0.2356666667,I
GDP per capita,Malta,21892.388462,X
Total area of the country (excl. coastal water),Marshall Islands,18.0,X
Cultivated area (arable land + permanent crops),Marshall Islands,9.0,X
Total population,Marshall Islands,56.717,X
Rural population,Marshall Islands,13.43,X
Urban population,Marshall Islands,39.233,X
Gross Domestic Product (GDP),Marshall Islands,186607377.0,X
GDP per capita,Marshall Islands,3543.424738,X
"Agriculture, value added (% GDP)",Marshall Islands,20.973295,X
Total area of the country (excl. coastal water),Mauritania,103070.0,X
Cultivated area (arable land + permanent crops),Mauritania,411.0,X
Total population,Mauritania,3706.555,X
Rural population,Mauritania,1976.397,X
Urban population,Mauritania,1853.842,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mauritania,0.6463333333,I
GDP per capita,Mauritania,1642.687687,X
Total area of the country (excl. coastal water),Mauritius,204.0,X
Cultivated area (arable land + permanent crops),Mauritius,80.0,X
Total population,Mauritius,1253.488,X
Rural population,Mauritius,735.323,X
Urban population,Mauritius,518.048,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mauritius,0.377,I
Gross Domestic Product (GDP),Mauritius,11668696526.0,X
GDP per capita,Mauritius,9309.850416,X
"Agriculture, value added (% GDP)",Mauritius,3.657271,X
Total area of the country (excl. coastal water),Mexico,196438.0,X
Total population,Mexico,117274.155,X
Rural population,Mexico,26092.527,X
Urban population,Mexico,94735.78,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mexico,0.3863333333,I
Gross Domestic Product (GDP),Mexico,1201093787127.0,X
GDP per capita,Mexico,9940.500012,X
"Agriculture, value added (% GDP)",Mexico,3.173925,X
Total area of the country (excl. coastal water),Micronesia (Federated States of),70.0,X
Cultivated area (arable land + permanent crops),Micronesia (Federated States of),19.0,X
Total population,Micronesia (Federated States of),104.506,X
Rural population,Micronesia (Federated States of),80.397,X
Urban population,Micronesia (Federated States of),23.106,X
GDP per capita,Micronesia (Federated States of),3153.531782,X
Total area of the country (excl. coastal water),Monaco,0.2027,E
Total population,Monaco,36.46,X
Rural population,Monaco,0.0,X
Urban population,Monaco,37.783,X
Gross Domestic Product (GDP),Monaco,5743134110.0,X
GDP per capita,Monaco,152003.126014,X
Total area of the country (excl. coastal water),Mongolia,156412.0,X
Cultivated area (arable land + permanent crops),Mongolia,1323.1033,X
Total population,Mongolia,2824.698,X
Rural population,Mongolia,899.714,X
Urban population,Mongolia,1914.512,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mongolia,0.3486666667,I
Gross Domestic Product (GDP),Mongolia,12292756228.0,X
GDP per capita,Mongolia,4368.07713,X
Total area of the country (excl. coastal water),Montenegro,1381.0,X
Cultivated area (arable land + permanent crops),Montenegro,189.0,X
Total population,Montenegro,625.925,X
Rural population,Montenegro,220.462,X
Urban population,Montenegro,405.924,X
Gross Domestic Product (GDP),Montenegro,4087788971.0,X
GDP per capita,Montenegro,6525.990317,X
"Agriculture, value added (% GDP)",Montenegro,7.45246,X
Total area of the country (excl. coastal water),Morocco,44655.0,X
Cultivated area (arable land + permanent crops),Morocco,9403.0,X
Total population,Morocco,33241.9,X
Rural population,Morocco,13619.442,X
Urban population,Morocco,19714.347,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Morocco,0.4686666667,I
Gross Domestic Product (GDP),Morocco,98265835438.0,X
GDP per capita,Morocco,2947.934765,X
"Agriculture, value added (% GDP)",Morocco,12.32956,X
Total area of the country (excl. coastal water),Mozambique,79938.0,X
Cultivated area (arable land + permanent crops),Mozambique,5950.0,X
Total population,Mozambique,24862.664,X
Rural population,Mozambique,17242.761,X
Urban population,Mozambique,8433.845,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mozambique,0.66,I
Gross Domestic Product (GDP),Mozambique,16350814266.0,X
GDP per capita,Mozambique,636.798114,X
"Agriculture, value added (% GDP)",Mozambique,24.91451,X
Total area of the country (excl. coastal water),Myanmar,67659.0,X
Cultivated area (arable land + permanent crops),Myanmar,12242.0,X
Total population,Myanmar,51413.704,X
Rural population,Myanmar,36064.794,X
Urban population,Myanmar,14921.72,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Myanmar,0.4396666667,I
GDP per capita,Myanmar,1196.664441,X
Total area of the country (excl. coastal water),Namibia,82429.0,X
Cultivated area (arable land + permanent crops),Namibia,809.0,X
Total population,Namibia,2194.783,X
Rural population,Namibia,1274.757,X
Urban population,Namibia,989.177,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Namibia,0.457,I
GDP per capita,Namibia,5749.426723,X
Total area of the country (excl. coastal water),Nauru,2.0,X
Cultivated area (arable land + permanent crops),Nauru,0.4,X
Total population,Nauru,10.14,X
Rural population,Nauru,0.0,X
Urban population,Nauru,10.478,X
Gross Domestic Product (GDP),Nauru,120537585.0,X
GDP per capita,Nauru,11503.873371,X
"Agriculture, value added (% GDP)",Nauru,2.229299,X
Total area of the country (excl. coastal water),Nepal,14718.0,X
Cultivated area (arable land + permanent crops),Nepal,2326.0,X
Total population,Nepal,26989.163,X
Rural population,Nepal,22822.896,X
Urban population,Nepal,4827.029,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Nepal,0.4846666667,I
Gross Domestic Product (GDP),Nepal,17927227200.0,X
GDP per capita,Nepal,648.364406,X
"Agriculture, value added (% GDP)",Nepal,33.148088,X
Total area of the country (excl. coastal water),Netherlands,4154.0,X
Cultivated area (arable land + permanent crops),Netherlands,1046.8,X
Total population,Netherlands,16791.84,X
Rural population,Netherlands,1915.976,X
Urban population,Netherlands,14873.119,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Netherlands,0.0546666667,I
Gross Domestic Product (GDP),Netherlands,838971306991.0,X
GDP per capita,Netherlands,49971.204939,X
"Agriculture, value added (% GDP)",Netherlands,1.659504,X
Total area of the country (excl. coastal water),New Zealand,26771.0,X
Cultivated area (arable land + permanent crops),New Zealand,580.4,X
Total population,New Zealand,4468.457,X
Rural population,New Zealand,618.306,X
Urban population,New Zealand,3849.437,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),New Zealand,0.1893333333,I
Gross Domestic Product (GDP),New Zealand,176192886551.0,X
GDP per capita,New Zealand,39436.665572,X
"Agriculture, value added (% GDP)",New Zealand,5.517032,X
Total area of the country (excl. coastal water),Nicaragua,13037.0,X
Cultivated area (arable land + permanent crops),Nicaragua,1828.0,X
Total population,Nicaragua,5982.526,X
Rural population,Nicaragua,2508.971,X
Urban population,Nicaragua,3368.137,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Nicaragua,0.4736666667,I
Gross Domestic Product (GDP),Nicaragua,10532017440.0,X
GDP per capita,Nicaragua,1792.04082,X
"Agriculture, value added (% GDP)",Nicaragua,17.611583,X
Total area of the country (excl. coastal water),Niger,126700.0,X
Cultivated area (arable land + permanent crops),Niger,16000.0,X
Total population,Niger,17795.21,X
Rural population,Niger,14856.997,X
Urban population,Niger,2874.637,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Niger,0.680875,I
Gross Domestic Product (GDP),Niger,9250855325.0,X
GDP per capita,Niger,521.714768,X
"Agriculture, value added (% GDP)",Niger,34.501054,X
Total area of the country (excl. coastal water),Nigeria,92377.0,X
Cultivated area (arable land + permanent crops),Nigeria,41700.0,X
Total population,Nigeria,167228.794,X
Rural population,Nigeria,91602.273,X
Urban population,Nigeria,75695.011,X
Gross Domestic Product (GDP),Nigeria,459375974637.0,X
GDP per capita,Nigeria,2745.866303,X
"Agriculture, value added (% GDP)",Nigeria,21.859959,X
Total area of the country (excl. coastal water),Niue,26.0,X
Cultivated area (arable land + permanent crops),Niue,4.0,X
Total population,Niue,1.61,X
Rural population,Niue,0.97,X
Urban population,Niue,0.653,X
Total area of the country (excl. coastal water),North Macedonia,2571.0,X
Cultivated area (arable land + permanent crops),North Macedonia,450.0,X
Total population,North Macedonia,2074.278,X
Rural population,North Macedonia,889.234,X
Urban population,North Macedonia,1184.802,X
Gross Domestic Product (GDP),North Macedonia,9745267306.0,X
GDP per capita,North Macedonia,4698.697277,X
"Agriculture, value added (% GDP)",North Macedonia,9.104852,X
Total area of the country (excl. coastal water),Norway,38518.0,X
Cultivated area (arable land + permanent crops),Norway,816.3,X
Total population,Norway,5013.709,X
Rural population,Norway,1008.706,X
Urban population,Norway,4003.301,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Norway,0.0703333333,I
Gross Domestic Product (GDP),Norway,509506317147.0,X
GDP per capita,Norway,101657.143964,X
"Agriculture, value added (% GDP)",Norway,1.127949,X
Total area of the country (excl. coastal water),Oman,30950.0,X
Cultivated area (arable land + permanent crops),Oman,72.8,X
Total population,Oman,3498.029,X
Rural population,Oman,777.34,X
Urban population,Oman,2687.304,X
Gross Domestic Product (GDP),Oman,76511059935.0,X
GDP per capita,Oman,22083.382863,X
"Agriculture, value added (% GDP)",Oman,1.160197,X
Total area of the country (excl. coastal water),Pakistan,79610.0,X
Cultivated area (arable land + permanent crops),Pakistan,31063.0,X
Total population,Pakistan,187280.129,X
Rural population,Pakistan,114917.348,X
Urban population,Pakistan,62994.185,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Pakistan,0.5623333333,I
Gross Domestic Product (GDP),Pakistan,214641658203.0,X
GDP per capita,Pakistan,1206.451626,X
"Agriculture, value added (% GDP)",Pakistan,23.710249,X
Total area of the country (excl. coastal water),Palau,46.0,X
Cultivated area (arable land + permanent crops),Palau,2.3,X
Total population,Palau,17.64,X
Rural population,Palau,4.942,X
Urban population,Palau,15.816,X
Gross Domestic Product (GDP),Palau,211103344.0,X
GDP per capita,Palau,10169.734271,X
"Agriculture, value added (% GDP)",Palau,3.68212,X
Total area of the country (excl. coastal water),Panama,7542.0,X
Cultivated area (arable land + permanent crops),Panama,750.0,X
Total population,Panama,3770.626,X
Rural population,Panama,1292.567,X
Urban population,Panama,2480.371,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Panama,0.5076666667,I
Gross Domestic Product (GDP),Panama,40429734384.0,X
GDP per capita,Panama,10715.716607,X
"Agriculture, value added (% GDP)",Panama,3.047575,X
Total area of the country (excl. coastal water),Papua New Guinea,46284.0,X
Cultivated area (arable land + permanent crops),Papua New Guinea,1000.0,X
Total population,Papua New Guinea,7631.001,X
Rural population,Papua New Guinea,6466.137,X
Urban population,Papua New Guinea,964.699,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Papua New Guinea,0.636,I
GDP per capita,Papua New Guinea,2865.806766,X
Total area of the country (excl. coastal water),Paraguay,40675.0,X
Cultivated area (arable land + permanent crops),Paraguay,4445.0,X
Total population,Paraguay,6421.513,X
Rural population,Paraguay,2557.635,X
Urban population,Paraguay,3821.584,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Paraguay,0.4646666667,I
Gross Domestic Product (GDP),Paraguay,33283228891.0,X
GDP per capita,Paraguay,5217.445724,X
"Agriculture, value added (% GDP)",Paraguay,10.093849,X
Total area of the country (excl. coastal water),Peru,128522.0,X
Cultivated area (arable land + permanent crops),Peru,5535.0,X
Total population,Peru,29506.788,X
Rural population,Peru,6995.686,X
Urban population,Peru,23163.28,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Peru,0.386,I
Gross Domestic Product (GDP),Peru,192649991136.0,X
GDP per capita,Peru,6387.818174,X
"Agriculture, value added (% GDP)",Peru,6.725234,X
Total area of the country (excl. coastal water),Philippines,30000.0,X
Cultivated area (arable land + permanent crops),Philippines,10930.0,X
Total population,Philippines,97212.643,X
Rural population,Philippines,52586.504,X
Urban population,Philippines,44280.138,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Philippines,0.414,I
Gross Domestic Product (GDP),Philippines,250092124179.0,X
GDP per capita,Philippines,2581.81887,X
"Agriculture, value added (% GDP)",Philippines,11.833706,X
Total area of the country (excl. coastal water),Poland,31268.0,X
Cultivated area (arable land + permanent crops),Poland,11323.0,X
Total population,Poland,38227.044,X
Rural population,Poland,15076.293,X
Urban population,Poland,23241.111,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Poland,0.1473333333,I
GDP per capita,Poland,13058.150151,X
Total area of the country (excl. coastal water),Portugal,9221.0,X
Cultivated area (arable land + permanent crops),Portugal,1855.82,X
