,,Value,Symbol
SDG 6.4.2. Water Stress,Saudi Arabia,847.7802083333,E
SDG 6.4.2. Water Stress,Senegal,11.8072833599,E
SDG 6.4.1. Water Use Efficiency,Senegal,3.7250335209,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Senegal,0.040242534,E
SDG 6.4.1. Industrial Water Use Efficiency,Senegal,45.223572939,E
SDG 6.4.1. Services Water Use Efficiency,Senegal,56.8084835388,E
SDG 6.4.2. Water Stress,Sierra Leone,0.4631308411,E
SDG 6.4.1. Water Use Efficiency,Sierra Leone,5.4527839201,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Sierra Leone,0.0716259003,E
SDG 6.4.1. Industrial Water Use Efficiency,Sierra Leone,3.531035914,E
SDG 6.4.1. Services Water Use Efficiency,Sierra Leone,8.8311728599,E
SDG 6.4.2. Water Stress,Singapore,338.24525,E
SDG 6.4.2. Water Stress,Slovakia,4.7091222031,E
SDG 6.4.2. Water Stress,Slovenia,6.0797836376,E
SDG 6.4.1. Industrial Water Use Efficiency,Slovenia,13.2446156394,E
SDG 6.4.1. Services Water Use Efficiency,Slovenia,105.583088076,E
SDG 6.4.2. Water Stress,Somalia,24.5076602707,E
Environmental Flow Requirements,Spain,38.15,X
SDG 6.4.2. Water Stress,Spain,48.4076346285,E
SDG 6.4.1. Water Use Efficiency,Spain,25.5856063909,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Spain,0.4678120758,E
SDG 6.4.1. Industrial Water Use Efficiency,Spain,35.4844032778,E
SDG 6.4.1. Services Water Use Efficiency,Spain,118.2797401284,E
SDG 6.4.2. Water Stress,Sri Lanka,91.0572230014,E
SDG 6.4.1. Industrial Water Use Efficiency,Sri Lanka,14.0129019425,E
SDG 6.4.1. Services Water Use Efficiency,Sri Lanka,32.9634349076,E
SDG 6.4.2. Water Stress,State of Palestine,46.1607949413,E
SDG 6.4.2. Water Stress,Suriname,4.1819542442,E
SDG 6.4.1. Water Use Efficiency,Suriname,4.1395536848,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Suriname,0.7789347868,E
SDG 6.4.1. Industrial Water Use Efficiency,Suriname,13.3837599071,E
SDG 6.4.1. Services Water Use Efficiency,Suriname,40.6772668455,E
SDG 6.4.2. Water Stress,Sweden,3.8614718615,E
SDG 6.4.2. Water Stress,Switzerland,9.6033562166,E
SDG 6.4.2. Water Stress,Syrian Arab Republic,145.6852791878,E
SDG 6.4.1. Water Use Efficiency,Syrian Arab Republic,1.50642606,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Syrian Arab Republic,0.2016314429,E
SDG 6.4.1. Industrial Water Use Efficiency,Syrian Arab Republic,14.2342573916,E
SDG 6.4.1. Services Water Use Efficiency,Syrian Arab Republic,9.8832046136,E
Environmental Flow Requirements,Tajikistan,6.752,X
Environmental Flow Requirements,Timor-Leste,4.069,X
SDG 6.4.2. Water Stress,Togo,2.5703422053,E
SDG 6.4.1. Water Use Efficiency,Togo,9.733966867,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Togo,0.007747244,E
SDG 6.4.1. Industrial Water Use Efficiency,Togo,103.9843384506,E
SDG 6.4.1. Services Water Use Efficiency,Togo,13.8035309682,E
SDG 6.4.2. Water Stress,Trinidad and Tobago,19.7339782346,E
SDG 6.4.2. Water Stress,Tunisia,71.7060660691,E
SDG 6.4.2. Water Stress,Turkey,29.6206888014,E
SDG 6.4.2. Water Stress,Turkmenistan,133.9637643826,E
SDG 6.4.1. Industrial Water Use Efficiency,Turkmenistan,14.8207591295,E
SDG 6.4.1. Services Water Use Efficiency,Turkmenistan,6.2127602326,E
SDG 6.4.2. Water Stress,Uganda,3.3078682525,E
SDG 6.4.1. Industrial Water Use Efficiency,Uganda,37.6386603426,E
SDG 6.4.1. Services Water Use Efficiency,Uganda,28.9758040814,E
SDG 6.4.2. Water Stress,Ukraine,22.029541332,E
SDG 6.4.2. Water Stress,United Arab Emirates,1499.9911111111,E
SDG 6.4.1. Water Use Efficiency,United Arab Emirates,59.8917538657,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,United Arab Emirates,1.4791680197,E
SDG 6.4.1. Industrial Water Use Efficiency,United Arab Emirates,1129.8553937754,E
SDG 6.4.1. Services Water Use Efficiency,United Arab Emirates,199.2850352248,E
SDG 6.4.2. Water Stress,United Kingdom of Great Britain and Northern Ireland,21.5541966984,E
SDG 6.4.2. Water Stress,United Republic of Tanzania,12.9632408102,E
SDG 6.4.2. Water Stress,United States of America,30.1394169835,E
SDG 6.4.2. Water Stress,Uruguay,9.7860962567,E
SDG 6.4.1. Water Use Efficiency,Uruguay,7.0987813144,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Uruguay,0.1593747477,E
SDG 6.4.1. Industrial Water Use Efficiency,Uruguay,68.3693793272,E
SDG 6.4.1. Services Water Use Efficiency,Uruguay,48.7970032051,E
Environmental Flow Requirements,Uzbekistan,14.0,X
SDG 6.4.2. Water Stress,Uzbekistan,150.8316604531,E
SDG 6.4.1. Water Use Efficiency,Uzbekistan,0.4724070464,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Uzbekistan,0.2482566631,E
SDG 6.4.1. Industrial Water Use Efficiency,Uzbekistan,1.9622309829,E
SDG 6.4.1. Services Water Use Efficiency,Uzbekistan,2.9219612785,E
SDG 6.4.2. Water Stress,Venezuela (Bolivarian Republic of),4.3425933333,E
SDG 6.4.2. Water Stress,Viet Nam,16.8099751949,E
SDG 6.4.1. Water Use Efficiency,Viet Nam,1.2253034898,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Viet Nam,0.2575659647,E
SDG 6.4.1. Industrial Water Use Efficiency,Viet Nam,9.4317072453,E
SDG 6.4.1. Services Water Use Efficiency,Viet Nam,39.9790460465,E
SDG 6.4.2. Water Stress,Yemen,164.5904761905,I
SDG 6.4.1. Industrial Water Use Efficiency,Yemen,183.0204749716,E
SDG 6.4.1. Services Water Use Efficiency,Yemen,63.5918742782,E
SDG 6.4.2. Water Stress,Zambia,2.8354978355,E
SDG 6.4.1. Water Use Efficiency,Zambia,4.3554654905,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Zambia,0.068194454,E
SDG 6.4.1. Industrial Water Use Efficiency,Zambia,14.3167144318,E
SDG 6.4.1. Services Water Use Efficiency,Zambia,16.9208926339,E
SDG 6.4.2. Water Stress,Zimbabwe,39.4761547127,E
SDG 6.4.1. Water Use Efficiency,Zimbabwe,1.6411602971,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Zimbabwe,0.0617766989,E
SDG 6.4.1. Industrial Water Use Efficiency,Zimbabwe,3.5171605986,E
SDG 6.4.1. Services Water Use Efficiency,Zimbabwe,9.5891173242,E
