,,Value,Symbol
GDP per capita,Iran (Islamic Republic of),5768.576511,X
"Agriculture, value added (% GDP)",Iran (Islamic Republic of),9.873938,X
Total area of the country (excl. coastal water),Iraq,43505.2,E
Cultivated area (arable land + permanent crops),Iraq,5250.0,X
Total population,Iraq,38433.6,X
Rural population,Iraq,11615.946,X
Urban population,Iraq,27723.807,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Iraq,0.5388,I
GDP per capita,Iraq,5395.860191,X
Total area of the country (excl. coastal water),Ireland,7028.0,E
Cultivated area (arable land + permanent crops),Ireland,452.0,X
Total population,Ireland,4818.69,X
Rural population,Ireland,1769.22,X
Urban population,Ireland,3034.528,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Ireland,0.1129,I
GDP per capita,Ireland,79661.622685,X
Total area of the country (excl. coastal water),Israel,2207.0,E
Cultivated area (arable land + permanent crops),Israel,483.3,X
Total population,Israel,8381.516,X
Rural population,Israel,640.922,X
Urban population,Israel,7811.919,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Israel,0.1009,I
Gross Domestic Product (GDP),Israel,370587978546.0,X
GDP per capita,Israel,43841.825316,X
Cultivated area (arable land + permanent crops),Italy,9160.0,X
Total population,Italy,60627.291,X
Rural population,Italy,17527.87,X
Urban population,Italy,41763.099,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Italy,0.0676,I
GDP per capita,Italy,35163.573799,X
Total area of the country (excl. coastal water),Jamaica,1099.0,E
Cultivated area (arable land + permanent crops),Jamaica,215.0,X
Total population,Jamaica,2934.847,X
Rural population,Jamaica,1284.862,X
Urban population,Jamaica,1613.815,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Jamaica,0.43,I
GDP per capita,Jamaica,5421.064248,X
Total area of the country (excl. coastal water),Japan,37790.0,E
Cultivated area (arable land + permanent crops),Japan,4420.0,X
Total population,Japan,127202.192,X
Rural population,Japan,10663.807,X
Urban population,Japan,116521.525,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Japan,0.1326,I
GDP per capita,Japan,39087.235938,X
Total area of the country (excl. coastal water),Jordan,8932.0,E
Cultivated area (arable land + permanent crops),Jordan,279.8,X
Total population,Jordan,9965.318,X
Rural population,Jordan,893.429,X
Urban population,Jordan,9010.373,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Jordan,0.4734,I
GDP per capita,Jordan,4264.118559,X
Total area of the country (excl. coastal water),Kazakhstan,272490.2,E
Cultivated area (arable land + permanent crops),Kazakhstan,29880.4,X
Total population,Kazakhstan,18319.618,X
Rural population,Kazakhstan,7834.88,X
Urban population,Kazakhstan,10568.98,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kazakhstan,0.2672,I
Gross Domestic Product (GDP),Kazakhstan,179339977517.0,X
GDP per capita,Kazakhstan,9744.693641,X
"Agriculture, value added (% GDP)",Kazakhstan,4.395858,X
Total area of the country (excl. coastal water),Kenya,58037.0,E
Cultivated area (arable land + permanent crops),Kenya,6330.0,X
Total population,Kenya,51392.565,X
Rural population,Kenya,37179.074,X
Urban population,Kenya,13771.805,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kenya,0.5522,I
GDP per capita,Kenya,1725.302554,X
Total area of the country (excl. coastal water),Kiribati,81.0,E
Cultivated area (arable land + permanent crops),Kiribati,34.0,X
Total population,Kiribati,115.847,X
Rural population,Kiribati,54.403,X
Urban population,Kiribati,64.011,X
GDP per capita,Kiribati,1592.082641,X
Total area of the country (excl. coastal water),Kuwait,1782.0,E
Cultivated area (arable land + permanent crops),Kuwait,14.0,X
Total population,Kuwait,4137.312,X
Rural population,Kuwait,0.0,X
Urban population,Kuwait,4197.128,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kuwait,0.3873,I
GDP per capita,Kuwait,33760.739169,X
Total area of the country (excl. coastal water),Kyrgyzstan,19994.9,E
Cultivated area (arable land + permanent crops),Kyrgyzstan,1365.0,X
Total population,Kyrgyzstan,6304.03,X
Rural population,Kyrgyzstan,3903.563,X
Urban population,Kyrgyzstan,2229.369,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kyrgyzstan,0.3528,I
GDP per capita,Kyrgyzstan,1319.570186,X
Total area of the country (excl. coastal water),Lao People's Democratic Republic,23680.0,E
Cultivated area (arable land + permanent crops),Lao People's Democratic Republic,1719.0,X
Total population,Lao People's Democratic Republic,7061.507,X
Rural population,Lao People's Democratic Republic,4524.499,X
Urban population,Lao People's Democratic Republic,2436.711,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lao People's Democratic Republic,0.534,I
GDP per capita,Lao People's Democratic Republic,2579.121946,X
"Agriculture, value added (% GDP)",Lao People's Democratic Republic,15.709489,X
Cultivated area (arable land + permanent crops),Latvia,1303.0,X
Total population,Latvia,1928.459,X
Rural population,Latvia,614.843,X
Urban population,Latvia,1315.095,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Latvia,0.1666,I
GDP per capita,Latvia,17837.899634,X
Total area of the country (excl. coastal water),Lebanon,1045.0,E
Cultivated area (arable land + permanent crops),Lebanon,258.0,X
Total population,Lebanon,6859.408,X
Rural population,Lebanon,695.098,X
Urban population,Lebanon,5398.411,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lebanon,0.3848,I
GDP per capita,Lebanon,9257.297212,X
Total area of the country (excl. coastal water),Lesotho,3036.0,E
Cultivated area (arable land + permanent crops),Lesotho,433.3,X
Total population,Lesotho,2108.328,X
Rural population,Lesotho,1625.909,X
Urban population,Lesotho,637.101,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lesotho,0.5406,I
GDP per capita,Lesotho,1162.716412,X
Total area of the country (excl. coastal water),Liberia,11137.0,E
Cultivated area (arable land + permanent crops),Liberia,700.0,X
Total population,Liberia,4818.973,X
Rural population,Liberia,2370.874,X
Urban population,Liberia,2482.642,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Liberia,0.6512,I
GDP per capita,Liberia,437.118973,X
Total area of the country (excl. coastal water),Libya,175954.0,E
Cultivated area (arable land + permanent crops),Libya,2050.0,X
Total population,Libya,6678.559,X
Rural population,Libya,1287.593,X
Urban population,Libya,5183.363,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Libya,0.134,I
GDP per capita,Libya,5312.471944,X
"Agriculture, value added (% GDP)",Libya,0.795729,X
Total area of the country (excl. coastal water),Liechtenstein,16.0,E
Total population,Liechtenstein,37.91,X
Rural population,Liechtenstein,32.685,X
Urban population,Liechtenstein,5.47,X
GDP per capita,Liechtenstein,178107.197671,X
Total area of the country (excl. coastal water),Lithuania,6529.0,E
Cultivated area (arable land + permanent crops),Lithuania,2151.0,X
Total population,Lithuania,2801.264,X
Rural population,Lithuania,929.713,X
Urban population,Lithuania,1946.762,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lithuania,0.1247,I
GDP per capita,Lithuania,18583.568442,X
Cultivated area (arable land + permanent crops),Luxembourg,63.676,X
Total population,Luxembourg,604.245,X
Rural population,Luxembourg,53.239,X
Urban population,Luxembourg,537.082,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Luxembourg,0.0999,I
Gross Domestic Product (GDP),Luxembourg,70919958016.0,X
GDP per capita,Luxembourg,120137.955478,X
"Agriculture, value added (% GDP)",Luxembourg,0.227202,X
Total area of the country (excl. coastal water),Madagascar,58729.5,E
Cultivated area (arable land + permanent crops),Madagascar,3600.0,X
Total population,Madagascar,26262.313,X
Rural population,Madagascar,16495.525,X
Urban population,Madagascar,9767.285,X
GDP per capita,Madagascar,527.386601,X
Total area of the country (excl. coastal water),Malawi,11848.0,E
Cultivated area (arable land + permanent crops),Malawi,3800.0,X
Total population,Malawi,18143.217,X
Rural population,Malawi,15918.795,X
Urban population,Malawi,3245.933,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Malawi,0.6111,I
GDP per capita,Malawi,375.49037,X
Total area of the country (excl. coastal water),Malaysia,33080.0,E
Cultivated area (arable land + permanent crops),Malaysia,8286.0,X
Total population,Malaysia,31528.033,X
Rural population,Malaysia,7678.728,X
Urban population,Malaysia,24363.73,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Malaysia,0.209,I
GDP per capita,Malaysia,11190.754009,X
Total area of the country (excl. coastal water),Maldives,30.0,E
Total population,Maldives,515.696,X
Rural population,Maldives,267.408,X
Urban population,Maldives,176.851,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Maldives,0.2427,I
GDP per capita,Maldives,11991.753119,X
Total area of the country (excl. coastal water),Mali,124019.0,E
Cultivated area (arable land + permanent crops),Mali,6561.0,X
Total population,Mali,19077.749,X
Rural population,Mali,11014.386,X
Urban population,Mali,8093.32,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mali,0.6767,I
GDP per capita,Mali,898.685409,X
Total area of the country (excl. coastal water),Malta,32.0,E
Cultivated area (arable land + permanent crops),Malta,10.38,X
Total population,Malta,439.248,X
Rural population,Malta,23.28,X
Urban population,Malta,408.809,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Malta,0.2266,I
GDP per capita,Malta,33671.589348,X
Total area of the country (excl. coastal water),Marshall Islands,18.0,E
Cultivated area (arable land + permanent crops),Marshall Islands,8.5,X
Total population,Marshall Islands,58.413,X
Rural population,Marshall Islands,12.212,X
Urban population,Marshall Islands,40.955,X
GDP per capita,Marshall Islands,4028.711494,X
Total area of the country (excl. coastal water),Mauritania,103070.0,E
Cultivated area (arable land + permanent crops),Mauritania,411.0,X
Total population,Mauritania,4403.313,X
Rural population,Mauritania,2103.324,X
Urban population,Mauritania,2436.744,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mauritania,0.6105,I
GDP per capita,Mauritania,1678.315035,X
Total area of the country (excl. coastal water),Mauritius,204.0,E
Cultivated area (arable land + permanent crops),Mauritius,79.0,X
Total population,Mauritius,1267.185,X
Rural population,Mauritius,750.928,X
Urban population,Mauritius,517.387,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mauritius,0.4188,I
GDP per capita,Mauritius,11211.984184,X
Total area of the country (excl. coastal water),Mexico,196438.0,E
Total population,Mexico,126190.788,X
Rural population,Mexico,25947.576,X
Urban population,Mexico,104811.498,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mexico,0.3728,I
GDP per capita,Mexico,9356.145765,X
Total area of the country (excl. coastal water),Micronesia (Federated States of),70.0,E
Cultivated area (arable land + permanent crops),Micronesia (Federated States of),19.0,X
Total population,Micronesia (Federated States of),112.64,X
Rural population,Micronesia (Federated States of),82.11,X
Urban population,Micronesia (Federated States of),24.117,X
GDP per capita,Micronesia (Federated States of),3495.367468,X
Total area of the country (excl. coastal water),Monaco,0.2027,E
Total population,Monaco,38.682,X
Rural population,Monaco,0.0,X
Urban population,Monaco,38.897,X
GDP per capita,Monaco,184807.828397,X
Total area of the country (excl. coastal water),Mongolia,156411.6,E
Cultivated area (arable land + permanent crops),Mongolia,1332.4,X
Total population,Mongolia,3170.216,X
Rural population,Mongolia,985.062,X
Urban population,Mongolia,2136.71,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mongolia,0.3254,I
GDP per capita,Mongolia,4167.368686,X
Total area of the country (excl. coastal water),Montenegro,1381.0,E
Cultivated area (arable land + permanent crops),Montenegro,14.6,X
Total population,Montenegro,627.809,X
Rural population,Montenegro,208.816,X
Urban population,Montenegro,420.403,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Montenegro,0.1711,I
GDP per capita,Montenegro,8752.031333,X
Total area of the country (excl. coastal water),Morocco,44655.0,E
Total population,Morocco,36029.093,X
Rural population,Morocco,13589.062,X
Urban population,Morocco,22602.743,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Morocco,0.5249,I
GDP per capita,Morocco,3258.233846,X
Total area of the country (excl. coastal water),Mozambique,79938.0,E
Cultivated area (arable land + permanent crops),Mozambique,5950.0,X
Total population,Mozambique,29496.004,X
Rural population,Mozambique,19542.053,X
Urban population,Mozambique,10986.62,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mozambique,0.5907,I
GDP per capita,Mozambique,482.063443,X
Cultivated area (arable land + permanent crops),Myanmar,12590.3,X
Total population,Myanmar,53708.32,X
Rural population,Myanmar,37387.374,X
Urban population,Myanmar,16468.361,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Myanmar,0.4134,I
GDP per capita,Myanmar,1350.738003,X
Total area of the country (excl. coastal water),Namibia,82429.0,E
Cultivated area (arable land + permanent crops),Namibia,810.0,X
Total population,Namibia,2448.301,X
Rural population,Namibia,1293.06,X
Urban population,Namibia,1294.741,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Namibia,0.401,I
GDP per capita,Namibia,5610.397958,X
Total area of the country (excl. coastal water),Nauru,2.0,E
Cultivated area (arable land + permanent crops),Nauru,0.4,X
Total population,Nauru,10.67,X
Rural population,Nauru,0.0,X
Urban population,Nauru,11.312,X
GDP per capita,Nauru,11201.860365,X
Total area of the country (excl. coastal water),Nepal,14718.0,E
Cultivated area (arable land + permanent crops),Nepal,2325.7,X
Total population,Nepal,28095.714,X
Rural population,Nepal,23776.364,X
Urban population,Nepal,5847.671,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Nepal,0.4886,I
GDP per capita,Nepal,939.453255,X
Total area of the country (excl. coastal water),Netherlands,3739.0,E
Cultivated area (arable land + permanent crops),Netherlands,1059.0,X
Total population,Netherlands,17059.56,X
Rural population,Netherlands,1453.872,X
Urban population,Netherlands,15630.587,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Netherlands,0.0624,I
GDP per capita,Netherlands,53505.050866,X
Total area of the country (excl. coastal water),New Zealand,26771.0,E
Total population,New Zealand,4743.131,X
Rural population,New Zealand,639.408,X
Urban population,New Zealand,4110.19,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),New Zealand,0.1572,I
Gross Domestic Product (GDP),New Zealand,207920613962.0,X
GDP per capita,New Zealand,43776.465705,X
"Agriculture, value added (% GDP)",New Zealand,5.290446,X
Total area of the country (excl. coastal water),Nicaragua,13037.0,E
Cultivated area (arable land + permanent crops),Nicaragua,1790.0,X
Total population,Nicaragua,6465.501,X
Rural population,Nicaragua,2606.772,X
Urban population,Nicaragua,3677.985,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Nicaragua,0.4485,I
GDP per capita,Nicaragua,2087.250028,X
Total area of the country (excl. coastal water),Niger,126700.0,E
Cultivated area (arable land + permanent crops),Niger,17818.0,X
Total population,Niger,22442.822,X
Rural population,Niger,18646.683,X
Urban population,Niger,3664.692,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Niger,0.7132,I
Gross Domestic Product (GDP),Niger,12820995119.0,X
GDP per capita,Niger,574.639399,X
"Agriculture, value added (% GDP)",Niger,38.436545,X
Total area of the country (excl. coastal water),Nigeria,92377.0,E
Cultivated area (arable land + permanent crops),Nigeria,40500.0,X
Total population,Nigeria,195874.683,X
Rural population,Nigeria,97264.436,X
Urban population,Nigeria,98610.801,X
Gross Domestic Product (GDP),Nigeria,421821319413.0,X
GDP per capita,Nigeria,2153.520403,X
"Agriculture, value added (% GDP)",Nigeria,21.19955,X
Total area of the country (excl. coastal water),Niue,26.0,E
Cultivated area (arable land + permanent crops),Niue,4.0,X
Total population,Niue,1.62,X
Rural population,Niue,0.897,X
Urban population,Niue,0.727,X
Total area of the country (excl. coastal water),North Macedonia,2571.0,E
Cultivated area (arable land + permanent crops),North Macedonia,459.0,X
Total population,North Macedonia,2082.957,X
Rural population,North Macedonia,876.488,X
Urban population,North Macedonia,1208.563,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),North Macedonia,0.1636,I
Gross Domestic Product (GDP),North Macedonia,12628852781.0,X
GDP per capita,North Macedonia,6056.855579,X
Total area of the country (excl. coastal water),Norway,38520.759,E
Cultivated area (arable land + permanent crops),Norway,806.283,X
Total population,Norway,5337.962,X
Rural population,Norway,950.323,X
Urban population,Norway,4403.04,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Norway,0.0674,I
Gross Domestic Product (GDP),Norway,434166615432.0,X
GDP per capita,Norway,81101.658048,X
"Agriculture, value added (% GDP)",Norway,1.883224,X
Total area of the country (excl. coastal water),Oman,30950.0,E
Cultivated area (arable land + permanent crops),Oman,108.89,X
Total population,Oman,4829.473,X
Rural population,Oman,746.74,X
Urban population,Oman,4083.206,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Oman,0.2753,I
GDP per capita,Oman,19070.911771,X
Total area of the country (excl. coastal water),Pakistan,79610.0,E
Cultivated area (arable land + permanent crops),Pakistan,31300.0,X
Total population,Pakistan,212228.286,X
Rural population,Pakistan,127183.388,X
Urban population,Pakistan,73630.43,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Pakistan,0.5359,I
GDP per capita,Pakistan,1406.00688,X
Total area of the country (excl. coastal water),Palau,46.0,E
Cultivated area (arable land + permanent crops),Palau,2.3,X
Total population,Palau,17.907,X
Rural population,Palau,4.408,X
Urban population,Palau,17.556,X
GDP per capita,Palau,12930.016163,X
Cultivated area (arable land + permanent crops),Panama,750.0,X
Total population,Panama,4176.869,X
Rural population,Panama,1344.157,X
Urban population,Panama,2818.461,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Panama,0.4539,I
GDP per capita,Panama,15628.405118,X
Total area of the country (excl. coastal water),Papua New Guinea,46284.0,E
Cultivated area (arable land + permanent crops),Papua New Guinea,1000.0,X
Total population,Papua New Guinea,8606.323,X
Rural population,Papua New Guinea,7309.758,X
Urban population,Papua New Guinea,1108.588,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Papua New Guinea,0.6113,I
GDP per capita,Papua New Guinea,2741.30003,X
Total area of the country (excl. coastal water),Paraguay,40675.2,E
Total population,Paraguay,6956.066,X
Rural population,Paraguay,2649.475,X
Urban population,Paraguay,4247.433,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Paraguay,0.4718,I
GDP per capita,Paraguay,5844.278424,X
Total area of the country (excl. coastal water),Peru,128522.0,E
Total population,Peru,31989.26,X
Rural population,Peru,7191.715,X
Urban population,Peru,25360.1,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Peru,0.4059,I
GDP per capita,Peru,6827.188847,X
Total area of the country (excl. coastal water),Philippines,30000.0,E
Cultivated area (arable land + permanent crops),Philippines,10940.0,X
Total population,Philippines,106651.394,X
Rural population,Philippines,56550.096,X
Urban population,Philippines,49961.978,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Philippines,0.4196,I
Gross Domestic Product (GDP),Philippines,330910155388.0,X
GDP per capita,Philippines,3106.78539,X
"Agriculture, value added (% GDP)",Philippines,9.28435,X
Total area of the country (excl. coastal water),Poland,31269.0,E
Cultivated area (arable land + permanent crops),Poland,11362.0,X
Total population,Poland,37921.592,X
Rural population,Poland,15219.933,X
Urban population,Poland,22884.899,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Poland,0.1378,I
GDP per capita,Poland,15369.733482,X
Total area of the country (excl. coastal water),Portugal,9222.56,E
Cultivated area (arable land + permanent crops),Portugal,1698.14,X
Total population,Portugal,10256.193,X
Rural population,Portugal,3580.203,X
Urban population,Portugal,6710.993,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Portugal,0.111,I
GDP per capita,Portugal,23397.874237,X
Total area of the country (excl. coastal water),Puerto Rico,887.0,E
Cultivated area (arable land + permanent crops),Puerto Rico,66.2,X
Total population,Puerto Rico,3039.596,X
Rural population,Puerto Rico,234.967,X
Urban population,Puerto Rico,3424.04,X
GDP per capita,Puerto Rico,27638.892191,X
Total area of the country (excl. coastal water),Qatar,1149.0,E
Cultivated area (arable land + permanent crops),Qatar,17.0,X
Total population,Qatar,2781.682,X
Rural population,Qatar,23.303,X
Urban population,Qatar,2671.546,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Qatar,0.5241,I
Gross Domestic Product (GDP),Qatar,191362087912.0,X
GDP per capita,Qatar,71010.319284,X
"Agriculture, value added (% GDP)",Qatar,0.175434,X
Total area of the country (excl. coastal water),Republic of Korea,10032.0,E
Cultivated area (arable land + permanent crops),Republic of Korea,1596.0,X
Total population,Republic of Korea,51171.706,X
Rural population,Republic of Korea,9486.209,X
Urban population,Republic of Korea,41678.226,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Republic of Korea,0.1247,I
GDP per capita,Republic of Korea,33626.657541,X
Total area of the country (excl. coastal water),Republic of Moldova,3385.0,E
Cultivated area (arable land + permanent crops),Republic of Moldova,1916.0,X
Total population,Republic of Moldova,4051.944,X
Rural population,Republic of Moldova,2318.419,X
Urban population,Republic of Moldova,1722.646,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Republic of Moldova,0.2482,I
GDP per capita,Republic of Moldova,2798.548169,X
Total area of the country (excl. coastal water),Republic of Serbia,8836.0,E
Cultivated area (arable land + permanent crops),Republic of Serbia,2788.0,X
Total population,Republic of Serbia,8802.754,X
Rural population,Republic of Serbia,3847.25,X
Urban population,Republic of Serbia,4914.777,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Republic of Serbia,0.1756,I
GDP per capita,Republic of Serbia,7215.958011,X
Total area of the country (excl. coastal water),Romania,23840.0,E
Cultivated area (arable land + permanent crops),Romania,9126.0,X
Total population,Romania,19506.114,X
Rural population,Romania,9007.536,X
Urban population,Romania,10573.098,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Romania,0.333,I
GDP per capita,Romania,12234.103545,X
Total area of the country (excl. coastal water),Russian Federation,1709825.0,E
Cultivated area (arable land + permanent crops),Russian Federation,123442.0,X
Total population,Russian Federation,145734.038,X
Rural population,Russian Federation,36807.854,X
Urban population,Russian Federation,107156.855,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Russian Federation,0.2758,I
GDP per capita,Russian Federation,11534.175152,X
Total area of the country (excl. coastal water),Rwanda,2634.0,E
Cultivated area (arable land + permanent crops),Rwanda,1401.7,X
Total population,Rwanda,12301.97,X
Rural population,Rwanda,10349.599,X
Urban population,Rwanda,2151.557,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Rwanda,0.4005,I
GDP per capita,Rwanda,760.729801,X
Total area of the country (excl. coastal water),Saint Kitts and Nevis,26.0,E
Cultivated area (arable land + permanent crops),Saint Kitts and Nevis,5.1,X
Total population,Saint Kitts and Nevis,52.441,X
Rural population,Saint Kitts and Nevis,38.662,X
Urban population,Saint Kitts and Nevis,17.188,X
Gross Domestic Product (GDP),Saint Kitts and Nevis,1010822222.0,X
GDP per capita,Saint Kitts and Nevis,18098.875957,X
"Agriculture, value added (% GDP)",Saint Kitts and Nevis,1.154176,X
Total area of the country (excl. coastal water),Saint Lucia,62.0,E
Cultivated area (arable land + permanent crops),Saint Lucia,10.0,X
Total population,Saint Lucia,181.889,X
Rural population,Saint Lucia,146.11,X
Urban population,Saint Lucia,33.557,X
GDP per capita,Saint Lucia,10696.723562,X
Total area of the country (excl. coastal water),Saint Vincent and the Grenadines,39.0,E
Cultivated area (arable land + permanent crops),Saint Vincent and the Grenadines,5.0,X
Total population,Saint Vincent and the Grenadines,110.211,X
Rural population,Saint Vincent and the Grenadines,52.678,X
Urban population,Saint Vincent and the Grenadines,57.522,X
Gross Domestic Product (GDP),Saint Vincent and the Grenadines,811300000.0,X
GDP per capita,Saint Vincent and the Grenadines,7362.068966,X
"Agriculture, value added (% GDP)",Saint Vincent and the Grenadines,7.241693,X
Total area of the country (excl. coastal water),Samoa,284.0,E
Cultivated area (arable land + permanent crops),Samoa,63.6,X
Total population,Samoa,196.129,X
Rural population,Samoa,161.629,X
Urban population,Samoa,36.066,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Samoa,0.4571,I
GDP per capita,Samoa,4215.911916,X
Total area of the country (excl. coastal water),San Marino,6.0,E
Cultivated area (arable land + permanent crops),San Marino,2.3,X
Total population,San Marino,33.785,X
Rural population,San Marino,0.931,X
Urban population,San Marino,32.626,X
GDP per capita,San Marino,48802.05605,X
Total area of the country (excl. coastal water),Sao Tome and Principe,96.0,E
Cultivated area (arable land + permanent crops),Sao Tome and Principe,43.0,X
Total population,Sao Tome and Principe,211.028,X
Rural population,Sao Tome and Principe,56.792,X
Urban population,Sao Tome and Principe,152.026,X
GDP per capita,Sao Tome and Principe,1968.732492,X
Total area of the country (excl. coastal water),Saudi Arabia,214969.0,E
Total population,Saudi Arabia,33702.756,X
Rural population,Saudi Arabia,5421.205,X
Urban population,Saudi Arabia,28133.138,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Saudi Arabia,0.2843,I
GDP per capita,Saudi Arabia,23319.887191,X
Total area of the country (excl. coastal water),Senegal,19671.0,E
Cultivated area (arable land + permanent crops),Senegal,3278.0,X
Total population,Senegal,15854.323,X
Rural population,Senegal,8604.629,X
Urban population,Senegal,7689.641,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Senegal,0.5282,I
GDP per capita,Senegal,1461.174722,X
Total area of the country (excl. coastal water),Seychelles,46.0,E
Cultivated area (arable land + permanent crops),Seychelles,1.55,X
Total population,Seychelles,97.096,X
Rural population,Seychelles,41.246,X
Urban population,Seychelles,53.989,X
GDP per capita,Seychelles,16697.897464,X
Total area of the country (excl. coastal water),Sierra Leone,7230.0,E
Cultivated area (arable land + permanent crops),Sierra Leone,1749.0,X
Total population,Sierra Leone,7650.15,X
Rural population,Sierra Leone,4473.227,X
Urban population,Sierra Leone,3246.502,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Sierra Leone,0.6501,I
GDP per capita,Sierra Leone,531.27842,X
Cultivated area (arable land + permanent crops),Singapore,0.66,X
Total population,Singapore,5757.499,X
Rural population,Singapore,0.0,X
Urban population,Singapore,5791.901,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Singapore,0.0881,I
GDP per capita,Singapore,62348.338048,X
Total area of the country (excl. coastal water),Slovakia,4903.0,E
Cultivated area (arable land + permanent crops),Slovakia,1365.0,X
Total population,Slovakia,5453.014,X
Rural population,Slovakia,2521.863,X
Urban population,Slovakia,2927.953,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Slovakia,0.1636,I
GDP per capita,Slovakia,19442.192822,X
Total area of the country (excl. coastal water),Slovenia,2027.09,E
Cultivated area (arable land + permanent crops),Slovenia,235.75,X
Total population,Slovenia,2077.837,X
Rural population,Slovenia,946.127,X
Urban population,Slovenia,1135.133,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Slovenia,0.0164,I
GDP per capita,Slovenia,25962.329812,X
Total area of the country (excl. coastal water),Solomon Islands,2890.0,E
Cultivated area (arable land + permanent crops),Solomon Islands,109.0,X
Total population,Solomon Islands,652.857,X
Rural population,Solomon Islands,475.26,X
Urban population,Solomon Islands,148.021,X
GDP per capita,Solomon Islands,2039.282045,X
Total area of the country (excl. coastal water),Somalia,63766.0,E
Cultivated area (arable land + permanent crops),Somalia,1125.0,X
Total population,Somalia,15008.226,X
Rural population,Somalia,8354.51,X
Urban population,Somalia,6827.415,X
GDP per capita,Somalia,98.437155,X
"Agriculture, value added (% GDP)",Somalia,52.880264,X
Total area of the country (excl. coastal water),South Africa,121909.0,E
Cultivated area (arable land + permanent crops),South Africa,12413.0,X
Total population,South Africa,57792.518,X
Rural population,South Africa,19311.652,X
Urban population,South Africa,38086.769,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),South Africa,0.4071,I
Gross Domestic Product (GDP),South Africa,368093932370.0,X
GDP per capita,South Africa,6412.962691,X
Total area of the country (excl. coastal water),South Sudan,63390.6576,E
Total population,South Sudan,10975.927,X
Rural population,South Sudan,10384.989,X
Urban population,South Sudan,2534.064,X
GDP per capita,South Sudan,635.254613,X
Total area of the country (excl. coastal water),Spain,50595.7289,E
