,,Year,Value,Symbol
Municipal water withdrawal,China,2002,61.512,I
Municipal water withdrawal,China,2007,71.0,OF
Municipal water withdrawal,China,2012,72.9,OF
Municipal water withdrawal,China,2017,79.4,I
Municipal water withdrawal,China,2018,79.4,I
Industrial water withdrawal,China,1997,104.75,I
Industrial water withdrawal,China,2002,119.78,I
Industrial water withdrawal,China,2007,140.3,OF
Industrial water withdrawal,China,2012,142.4,OF
Industrial water withdrawal,China,2017,133.5,I
Industrial water withdrawal,China,2018,133.5,I
Total water withdrawal,China,1997,539.3471428571,I
Total water withdrawal,China,2002,551.532,I
Total water withdrawal,China,2007,571.3,E
Total water withdrawal,China,2012,603.3,E
Total water withdrawal,China,2017,598.1,I
Total water withdrawal,China,2018,598.1,I
Municipal water withdrawal,Colombia,2002,2.63375,I
Municipal water withdrawal,Colombia,2007,3.050625,I
Industrial water withdrawal,Colombia,2002,0.82975,I
Industrial water withdrawal,Colombia,2007,2.006625,I
Total water withdrawal,Colombia,2002,8.75125,I
Total water withdrawal,Colombia,2007,11.264375,I
Municipal water withdrawal,Comoros,2002,0.0048,I
Municipal water withdrawal,Comoros,2007,0.0048,I
Municipal water withdrawal,Comoros,2012,0.0048,I
Municipal water withdrawal,Comoros,2017,0.0048,I
Municipal water withdrawal,Comoros,2018,0.0048,I
Industrial water withdrawal,Comoros,2002,0.0005,I
Industrial water withdrawal,Comoros,2007,0.0005,I
Industrial water withdrawal,Comoros,2012,0.0005,I
Industrial water withdrawal,Comoros,2017,0.0005,I
Industrial water withdrawal,Comoros,2018,0.0005,I
Total water withdrawal,Comoros,2002,0.01,I
Total water withdrawal,Comoros,2007,0.01,I
Total water withdrawal,Comoros,2012,0.01,I
Total water withdrawal,Comoros,2017,0.01,I
Total water withdrawal,Comoros,2018,0.01,I
Municipal water withdrawal,Congo,1997,0.0296,I
Municipal water withdrawal,Congo,2002,0.032,OF
Municipal water withdrawal,Congo,2007,0.0637,I
Municipal water withdrawal,Congo,2012,0.0637,I
Municipal water withdrawal,Congo,2017,0.0637,I
Municipal water withdrawal,Congo,2018,0.0637,I
Industrial water withdrawal,Congo,1997,0.0102666667,I
Industrial water withdrawal,Congo,2002,0.01,OF
Industrial water withdrawal,Congo,2007,0.024,I
Industrial water withdrawal,Congo,2012,0.024,I
Industrial water withdrawal,Congo,2017,0.024,I
Industrial water withdrawal,Congo,2018,0.024,I
Total water withdrawal,Congo,1997,0.044,I
Total water withdrawal,Congo,2002,0.046,E
Total water withdrawal,Congo,2007,0.0917,E
Total water withdrawal,Congo,2012,0.0917,E
Total water withdrawal,Congo,2017,0.0917,E
Total water withdrawal,Congo,2018,0.0917,E
Municipal water withdrawal,Costa Rica,1997,0.757,OF
Industrial water withdrawal,Costa Rica,2012,0.086,OF
Municipal water withdrawal,Croatia,1997,0.5309,OF
Municipal water withdrawal,Croatia,2002,0.5048,OF
Municipal water withdrawal,Croatia,2007,0.5259,OF
Municipal water withdrawal,Croatia,2012,0.513,X
Municipal water withdrawal,Croatia,2017,0.455,X
Industrial water withdrawal,Croatia,2002,0.0628,X
Industrial water withdrawal,Croatia,2007,0.1218714286,I
Industrial water withdrawal,Croatia,2012,0.1477,X
Industrial water withdrawal,Croatia,2017,0.184,OF
Total water withdrawal,Croatia,2002,0.5735,E
Total water withdrawal,Croatia,2007,0.6509714286,E
Total water withdrawal,Croatia,2012,0.69626,E
Municipal water withdrawal,Cuba,1997,1.7666666667,I
Municipal water withdrawal,Cuba,2002,1.7333333333,I
Municipal water withdrawal,Cuba,2012,1.7,I
Municipal water withdrawal,Cuba,2017,1.7,I
Municipal water withdrawal,Cuba,2018,1.7,I
Industrial water withdrawal,Cuba,1997,0.7642833333,I
Industrial water withdrawal,Cuba,2002,0.7624916667,I
Industrial water withdrawal,Cuba,2012,0.74345,I
Industrial water withdrawal,Cuba,2017,0.74,I
Industrial water withdrawal,Cuba,2018,0.74,I
Total water withdrawal,Cuba,1997,5.2211318182,E
Total water withdrawal,Cuba,2002,5.2464613636,E
Total water withdrawal,Cuba,2007,4.9367,E
Total water withdrawal,Cuba,2012,6.6457833333,E
Total water withdrawal,Cuba,2017,6.959,I
Total water withdrawal,Cuba,2018,6.959,I
Municipal water withdrawal,Cyprus,1997,0.0478857143,I
Municipal water withdrawal,Cyprus,2002,0.0461,X
Municipal water withdrawal,Cyprus,2007,0.0656,X
Municipal water withdrawal,Cyprus,2012,0.0788,X
Municipal water withdrawal,Cyprus,2017,0.11,OF
Industrial water withdrawal,Cyprus,1997,0.0041428571,I
Industrial water withdrawal,Cyprus,2002,0.0047857143,I
Industrial water withdrawal,Cyprus,2007,0.008,E
Industrial water withdrawal,Cyprus,2012,0.0042,I
Industrial water withdrawal,Cyprus,2017,0.017,E
Industrial water withdrawal,Cyprus,2018,0.017,I
Total water withdrawal,Cyprus,1997,0.2015714286,I
Total water withdrawal,Cyprus,2002,0.2114857143,E
Total water withdrawal,Cyprus,2007,0.2166,E
Total water withdrawal,Cyprus,2012,0.254,E
Municipal water withdrawal,Czechia,1997,0.9585,X
Municipal water withdrawal,Czechia,2002,0.8325454545,I
Municipal water withdrawal,Czechia,2007,0.7065909091,I
Municipal water withdrawal,Czechia,2012,0.6371,X
Municipal water withdrawal,Czechia,2017,0.6166,OF
Industrial water withdrawal,Czechia,1997,1.514,X
Industrial water withdrawal,Czechia,2002,1.3625588235,I
Industrial water withdrawal,Czechia,2007,1.2111176471,I
Industrial water withdrawal,Czechia,2012,1.0596764706,I
Industrial water withdrawal,Czechia,2017,0.9672,OF
Total water withdrawal,Czechia,1997,2.4925,E
Total water withdrawal,Czechia,2002,1.908,X
Total water withdrawal,Czechia,2007,1.969,X
Total water withdrawal,Czechia,2012,1.841,X
Municipal water withdrawal,Côte d’Ivoire,1997,0.3506,I
Municipal water withdrawal,Côte d’Ivoire,2002,0.57788,I
Municipal water withdrawal,Côte d’Ivoire,2007,0.5657,I
Municipal water withdrawal,Côte d’Ivoire,2012,0.3902,I
Municipal water withdrawal,Côte d’Ivoire,2017,0.32,I
Municipal water withdrawal,Côte d’Ivoire,2018,0.32,I
Industrial water withdrawal,Côte d’Ivoire,1997,0.2698,I
Industrial water withdrawal,Côte d’Ivoire,2002,0.28896,I
Industrial water withdrawal,Côte d’Ivoire,2007,0.3011111111,I
Industrial water withdrawal,Côte d’Ivoire,2012,0.2588888889,I
Industrial water withdrawal,Côte d’Ivoire,2017,0.242,I
Industrial water withdrawal,Côte d’Ivoire,2018,0.242,I
Total water withdrawal,Côte d’Ivoire,1997,1.3204,I
Total water withdrawal,Côte d’Ivoire,2002,1.46496,I
Total water withdrawal,Côte d’Ivoire,2007,1.4621111111,E
Total water withdrawal,Côte d’Ivoire,2012,1.2480444444,I
Total water withdrawal,Côte d’Ivoire,2017,1.162,I
Total water withdrawal,Côte d’Ivoire,2018,1.162,I
Municipal water withdrawal,Democratic People's Republic of Korea,2002,0.87568,I
Municipal water withdrawal,Democratic People's Republic of Korea,2007,0.9028,I
Municipal water withdrawal,Democratic People's Republic of Korea,2012,0.9028,I
Municipal water withdrawal,Democratic People's Republic of Korea,2017,0.9028,I
Municipal water withdrawal,Democratic People's Republic of Korea,2018,0.9028,I
Industrial water withdrawal,Democratic People's Republic of Korea,1997,1.3607692308,I
Industrial water withdrawal,Democratic People's Republic of Korea,2002,1.1108,I
Industrial water withdrawal,Democratic People's Republic of Korea,2007,1.145,I
Industrial water withdrawal,Democratic People's Republic of Korea,2012,1.145,I
Industrial water withdrawal,Democratic People's Republic of Korea,2017,1.145,I
Industrial water withdrawal,Democratic People's Republic of Korea,2018,1.145,I
Total water withdrawal,Democratic People's Republic of Korea,2002,8.59648,E
Total water withdrawal,Democratic People's Republic of Korea,2007,8.6578,I
Total water withdrawal,Democratic People's Republic of Korea,2012,8.6578,I
Total water withdrawal,Democratic People's Republic of Korea,2017,8.6578,I
Total water withdrawal,Democratic People's Republic of Korea,2018,8.6578,I
Municipal water withdrawal,Democratic Republic of the Congo,1997,0.33731,I
Municipal water withdrawal,Democratic Republic of the Congo,2002,0.41954,I
Municipal water withdrawal,Democratic Republic of the Congo,2007,0.4649,I
Municipal water withdrawal,Democratic Republic of the Congo,2012,0.4649,I
Municipal water withdrawal,Democratic Republic of the Congo,2017,0.4649,I
Municipal water withdrawal,Democratic Republic of the Congo,2018,0.4649,I
Industrial water withdrawal,Democratic Republic of the Congo,1997,0.10343,I
Industrial water withdrawal,Democratic Republic of the Congo,2002,0.13246,I
Industrial water withdrawal,Democratic Republic of the Congo,2007,0.1468,I
Industrial water withdrawal,Democratic Republic of the Congo,2012,0.1468,I
Industrial water withdrawal,Democratic Republic of the Congo,2017,0.1468,I
Industrial water withdrawal,Democratic Republic of the Congo,2018,0.1468,I
Total water withdrawal,Democratic Republic of the Congo,1997,0.5193,E
Total water withdrawal,Democratic Republic of the Congo,2002,0.6239,I
Total water withdrawal,Democratic Republic of the Congo,2007,0.6836,I
Total water withdrawal,Democratic Republic of the Congo,2012,0.6836,I
Total water withdrawal,Democratic Republic of the Congo,2017,0.6836,I
Total water withdrawal,Democratic Republic of the Congo,2018,0.6836,I
Municipal water withdrawal,Denmark,1997,0.49505,I
Municipal water withdrawal,Denmark,2002,0.4408,X
Municipal water withdrawal,Denmark,2007,0.411,X
Municipal water withdrawal,Denmark,2012,0.4012,X
Industrial water withdrawal,Denmark,1997,0.1298583333,I
Industrial water withdrawal,Denmark,2002,0.0619,X
Industrial water withdrawal,Denmark,2007,0.0423,X
Industrial water withdrawal,Denmark,2012,0.128,X
Total water withdrawal,Denmark,1997,0.9325,X
Total water withdrawal,Denmark,2002,0.6679,E
Total water withdrawal,Denmark,2007,0.5708,E
Total water withdrawal,Denmark,2012,0.7155,E
Municipal water withdrawal,Djibouti,1997,0.013,I
Municipal water withdrawal,Djibouti,2002,0.016,I
Municipal water withdrawal,Djibouti,2007,0.016,I
Municipal water withdrawal,Djibouti,2012,0.016,I
Municipal water withdrawal,Djibouti,2017,0.016,I
Municipal water withdrawal,Djibouti,2018,0.016,I
Industrial water withdrawal,Djibouti,1997,0.0,I
Industrial water withdrawal,Djibouti,2002,0.0,I
Industrial water withdrawal,Djibouti,2007,0.0,I
Industrial water withdrawal,Djibouti,2012,0.0,I
Industrial water withdrawal,Djibouti,2017,0.0,I
Industrial water withdrawal,Djibouti,2018,0.0,I
Total water withdrawal,Djibouti,1997,0.0168,I
Total water withdrawal,Djibouti,2002,0.019,I
Total water withdrawal,Djibouti,2007,0.019,I
Total water withdrawal,Djibouti,2012,0.019,I
Total water withdrawal,Djibouti,2017,0.019,I
Total water withdrawal,Djibouti,2018,0.019,I
Municipal water withdrawal,Dominica,2012,0.019,I
Municipal water withdrawal,Dominica,2017,0.019,I
Municipal water withdrawal,Dominica,2018,0.019,I
Industrial water withdrawal,Dominica,2012,0.0,I
Industrial water withdrawal,Dominica,2017,0.0,I
Industrial water withdrawal,Dominica,2018,0.0,I
Total water withdrawal,Dominica,1997,0.0166,I
Total water withdrawal,Dominica,2002,0.0166,I
Total water withdrawal,Dominica,2007,0.0183,I
Total water withdrawal,Dominica,2012,0.02,I
Total water withdrawal,Dominica,2017,0.02,I
Total water withdrawal,Dominica,2018,0.02,I
Municipal water withdrawal,Dominican Republic,2002,0.6496,I
Municipal water withdrawal,Dominican Republic,2007,0.7764,I
Municipal water withdrawal,Dominican Republic,2012,0.855,I
Municipal water withdrawal,Dominican Republic,2017,0.855,I
Municipal water withdrawal,Dominican Republic,2018,0.855,I
Industrial water withdrawal,Dominican Republic,2002,0.1426,I
Industrial water withdrawal,Dominican Republic,2007,0.3898,I
Industrial water withdrawal,Dominican Republic,2012,0.61556,I
Industrial water withdrawal,Dominican Republic,2017,0.6599,I
Industrial water withdrawal,Dominican Republic,2018,0.6599,I
Total water withdrawal,Dominican Republic,2002,5.107,I
Total water withdrawal,Dominican Republic,2007,6.1444,I
Total water withdrawal,Dominican Republic,2012,7.92476,E
Total water withdrawal,Dominican Republic,2017,9.0779,E
Total water withdrawal,Dominican Republic,2018,9.0779,E
Municipal water withdrawal,Ecuador,2002,1.06158,I
Municipal water withdrawal,Ecuador,2007,1.293,I
Municipal water withdrawal,Ecuador,2012,1.293,I
Municipal water withdrawal,Ecuador,2017,1.293,I
Municipal water withdrawal,Ecuador,2018,1.293,I
Industrial water withdrawal,Ecuador,2002,0.45072,I
Industrial water withdrawal,Ecuador,2007,0.549,I
Industrial water withdrawal,Ecuador,2012,0.549,I
Industrial water withdrawal,Ecuador,2017,0.549,I
Industrial water withdrawal,Ecuador,2018,0.549,I
Total water withdrawal,Ecuador,2002,9.5883,I
Total water withdrawal,Ecuador,2007,9.918,I
Total water withdrawal,Ecuador,2012,9.918,I
Total water withdrawal,Ecuador,2017,9.918,I
Total water withdrawal,Ecuador,2018,9.918,I
Municipal water withdrawal,Egypt,1997,4.3574,I
Municipal water withdrawal,Egypt,2002,6.04,I
Municipal water withdrawal,Egypt,2007,7.89,I
Municipal water withdrawal,Egypt,2012,9.6,OF
Municipal water withdrawal,Egypt,2017,10.75,OF
Municipal water withdrawal,Egypt,2018,10.75,I
Industrial water withdrawal,Egypt,1997,4.2574,I
Industrial water withdrawal,Egypt,2002,3.6,I
Industrial water withdrawal,Egypt,2007,2.6,I
Industrial water withdrawal,Egypt,2012,1.2,OF
Industrial water withdrawal,Egypt,2017,5.4,OF
Industrial water withdrawal,Egypt,2018,5.4,I
Total water withdrawal,Egypt,1997,62.6408,I
Total water withdrawal,Egypt,2002,70.24,I
Total water withdrawal,Egypt,2007,75.09,I
Total water withdrawal,Egypt,2012,72.3,E
Total water withdrawal,Egypt,2017,77.5,E
Total water withdrawal,Egypt,2018,77.5,I
Municipal water withdrawal,El Salvador,1997,0.329125,I
Municipal water withdrawal,El Salvador,2002,0.417,I
Municipal water withdrawal,El Salvador,2007,0.474,I
Municipal water withdrawal,El Salvador,2012,0.474,I
Municipal water withdrawal,El Salvador,2017,0.474,I
Municipal water withdrawal,El Salvador,2018,0.474,I
Industrial water withdrawal,El Salvador,1997,0.2031875,I
Industrial water withdrawal,El Salvador,2002,0.22734,I
Industrial water withdrawal,El Salvador,2007,0.213,I
Industrial water withdrawal,El Salvador,2012,0.213,I
Industrial water withdrawal,El Salvador,2017,0.213,I
Industrial water withdrawal,El Salvador,2018,0.213,I
Total water withdrawal,El Salvador,1997,1.1333125,I
Total water withdrawal,El Salvador,2002,1.67274,I
Total water withdrawal,El Salvador,2007,2.118,I
Total water withdrawal,El Salvador,2012,2.118,I
Total water withdrawal,El Salvador,2017,2.118,I
Total water withdrawal,El Salvador,2018,2.118,I
Municipal water withdrawal,Equatorial Guinea,1997,0.0124846154,I
Municipal water withdrawal,Equatorial Guinea,2002,0.0146,I
Municipal water withdrawal,Equatorial Guinea,2007,0.0158,I
Municipal water withdrawal,Equatorial Guinea,2012,0.0158,I
Municipal water withdrawal,Equatorial Guinea,2017,0.0158,I
Municipal water withdrawal,Equatorial Guinea,2018,0.0158,I
Industrial water withdrawal,Equatorial Guinea,1997,0.0023,I
Industrial water withdrawal,Equatorial Guinea,2002,0.00276,I
Industrial water withdrawal,Equatorial Guinea,2007,0.003,I
Industrial water withdrawal,Equatorial Guinea,2012,0.003,I
Industrial water withdrawal,Equatorial Guinea,2017,0.003,I
Industrial water withdrawal,Equatorial Guinea,2018,0.003,I
Total water withdrawal,Equatorial Guinea,1997,0.0156923077,I
Total water withdrawal,Equatorial Guinea,2002,0.01836,E
Total water withdrawal,Equatorial Guinea,2007,0.0198,E
Total water withdrawal,Equatorial Guinea,2012,0.0198,E
Total water withdrawal,Equatorial Guinea,2017,0.0198,E
Total water withdrawal,Equatorial Guinea,2018,0.0198,E
Municipal water withdrawal,Eritrea,2002,0.04635,I
Municipal water withdrawal,Eritrea,2007,0.031,I
Municipal water withdrawal,Eritrea,2012,0.031,I
Municipal water withdrawal,Eritrea,2017,0.031,I
Municipal water withdrawal,Eritrea,2018,0.031,I
Industrial water withdrawal,Eritrea,2002,0.03135,I
Industrial water withdrawal,Eritrea,2007,0.001,I
Industrial water withdrawal,Eritrea,2012,0.001,I
Industrial water withdrawal,Eritrea,2017,0.001,I
Industrial water withdrawal,Eritrea,2018,0.001,I
Total water withdrawal,Eritrea,2002,0.4977,I
Total water withdrawal,Eritrea,2007,0.582,I
Total water withdrawal,Eritrea,2012,0.582,I
Total water withdrawal,Eritrea,2017,0.582,I
Total water withdrawal,Eritrea,2018,0.582,I
Municipal water withdrawal,Estonia,1997,0.08688,I
Municipal water withdrawal,Estonia,2002,0.081075,I
Municipal water withdrawal,Estonia,2007,0.0707625,I
Municipal water withdrawal,Estonia,2012,0.061,OF
Municipal water withdrawal,Estonia,2017,0.0594,OF
Industrial water withdrawal,Estonia,1997,1.3033846154,I
Industrial water withdrawal,Estonia,2002,1.4068461538,I
Industrial water withdrawal,Estonia,2007,1.5103076923,I
Industrial water withdrawal,Estonia,2012,1.565,OF
Industrial water withdrawal,Estonia,2017,1.721,OF
Total water withdrawal,Estonia,1997,1.4096246154,E
Total water withdrawal,Estonia,2002,1.413,X
Total water withdrawal,Estonia,2007,1.834,X
Total water withdrawal,Estonia,2012,1.631,OF
Municipal water withdrawal,Eswatini,1997,0.02205,I
Municipal water withdrawal,Eswatini,2002,0.03092,I
Municipal water withdrawal,Eswatini,2007,0.0413,I
Municipal water withdrawal,Eswatini,2012,0.0413,I
Municipal water withdrawal,Eswatini,2017,0.0413,I
Municipal water withdrawal,Eswatini,2018,0.0413,I
Industrial water withdrawal,Eswatini,1997,0.0126,I
Industrial water withdrawal,Eswatini,2002,0.01548,I
Industrial water withdrawal,Eswatini,2007,0.0207,I
Industrial water withdrawal,Eswatini,2012,0.0207,I
Industrial water withdrawal,Eswatini,2017,0.0207,I
Industrial water withdrawal,Eswatini,2018,0.0207,I
Total water withdrawal,Eswatini,1997,0.98425,I
Total water withdrawal,Eswatini,2002,1.0524,E
Total water withdrawal,Eswatini,2007,1.068,E
Total water withdrawal,Eswatini,2012,1.068,E
Total water withdrawal,Eswatini,2017,1.068,E
Total water withdrawal,Eswatini,2018,1.068,E
Municipal water withdrawal,Ethiopia,2002,0.333,E
Municipal water withdrawal,Ethiopia,2007,0.81,I
Municipal water withdrawal,Ethiopia,2012,0.81,I
Municipal water withdrawal,Ethiopia,2017,0.81,I
Municipal water withdrawal,Ethiopia,2018,0.81,I
Industrial water withdrawal,Ethiopia,2002,0.021,E
Industrial water withdrawal,Ethiopia,2007,0.0511,I
Industrial water withdrawal,Ethiopia,2012,0.0511,I
Industrial water withdrawal,Ethiopia,2017,0.0511,I
Industrial water withdrawal,Ethiopia,2018,0.0511,I
Total water withdrawal,Ethiopia,2002,5.558,E
Total water withdrawal,Ethiopia,2007,8.3499909091,I
Total water withdrawal,Ethiopia,2012,9.5710090909,E
Total water withdrawal,Ethiopia,2017,10.5481,E
Total water withdrawal,Ethiopia,2018,10.5481,E
Municipal water withdrawal,Fiji,1997,0.019,I
Municipal water withdrawal,Fiji,2002,0.02386,I
Municipal water withdrawal,Fiji,2007,0.0253,I
Municipal water withdrawal,Fiji,2012,0.0253,I
Municipal water withdrawal,Fiji,2017,0.0253,I
Municipal water withdrawal,Fiji,2018,0.0253,I
Industrial water withdrawal,Fiji,1997,0.0081538462,I
Industrial water withdrawal,Fiji,2002,0.00912,I
Industrial water withdrawal,Fiji,2007,0.0096,I
Industrial water withdrawal,Fiji,2012,0.0096,I
Industrial water withdrawal,Fiji,2017,0.0096,I
Industrial water withdrawal,Fiji,2018,0.0096,I
Total water withdrawal,Fiji,1997,0.0697692308,I
Total water withdrawal,Fiji,2002,0.08298,I
Total water withdrawal,Fiji,2007,0.0849,I
Total water withdrawal,Fiji,2012,0.0849,I
Total water withdrawal,Fiji,2017,0.0849,I
Total water withdrawal,Fiji,2018,0.0849,I
Municipal water withdrawal,Finland,1997,0.3914477958,I
Municipal water withdrawal,Finland,2002,0.404,X
Municipal water withdrawal,Finland,2007,0.40752,I
Municipal water withdrawal,Finland,2012,0.4075,I
Municipal water withdrawal,Finland,2017,0.4,OF
Industrial water withdrawal,Finland,1997,2.0180464037,I
Total water withdrawal,Finland,1997,2.457,I
Municipal water withdrawal,France,1997,5.89,X
Municipal water withdrawal,France,2002,5.966,X
Municipal water withdrawal,France,2007,5.683,X
Municipal water withdrawal,France,2012,5.38,OF
Municipal water withdrawal,France,2018,5.391,I
Industrial water withdrawal,France,1997,21.1,X
Industrial water withdrawal,France,2002,22.11,X
Industrial water withdrawal,France,2007,21.79,X
Industrial water withdrawal,France,2012,19.77,OF
Industrial water withdrawal,France,2018,18.673,I
Total water withdrawal,France,1997,30.34,E
Total water withdrawal,France,2002,32.367,E
Total water withdrawal,France,2007,31.406,E
Total water withdrawal,France,2012,28.063,E
Total water withdrawal,France,2018,27.007,I
Municipal water withdrawal,Gabon,1997,0.0627384615,I
Municipal water withdrawal,Gabon,2002,0.07504,I
Municipal water withdrawal,Gabon,2007,0.0847,I
Municipal water withdrawal,Gabon,2012,0.0847,I
Municipal water withdrawal,Gabon,2017,0.0847,I
Municipal water withdrawal,Gabon,2018,0.0847,I
Industrial water withdrawal,Gabon,1997,0.0118153846,I
Industrial water withdrawal,Gabon,2002,0.01248,I
Industrial water withdrawal,Gabon,2007,0.0141,I
Industrial water withdrawal,Gabon,2012,0.0141,I
Industrial water withdrawal,Gabon,2017,0.0141,I
Industrial water withdrawal,Gabon,2018,0.0141,I
Total water withdrawal,Gabon,1997,0.1063846154,I
Total water withdrawal,Gabon,2002,0.12782,I
Total water withdrawal,Gabon,2007,0.1391,I
Total water withdrawal,Gabon,2012,0.1391,I
Total water withdrawal,Gabon,2017,0.1391,I
Total water withdrawal,Gabon,2018,0.1391,I
Municipal water withdrawal,Gambia,1997,0.0284833333,I
Municipal water withdrawal,Gambia,2002,0.03682,I
Municipal water withdrawal,Gambia,2007,0.0412,I
Municipal water withdrawal,Gambia,2012,0.0412,I
Municipal water withdrawal,Gambia,2017,0.0412,I
Municipal water withdrawal,Gambia,2018,0.0412,I
Industrial water withdrawal,Gambia,1997,0.0145666667,I
Industrial water withdrawal,Gambia,2002,0.01892,I
Industrial water withdrawal,Gambia,2007,0.0212,I
Industrial water withdrawal,Gambia,2012,0.0212,I
Industrial water withdrawal,Gambia,2017,0.0212,I
Industrial water withdrawal,Gambia,2018,0.0212,I
Total water withdrawal,Gambia,1997,0.0797794118,E
Total water withdrawal,Gambia,2002,0.09494,E
Total water withdrawal,Gambia,2007,0.1016,E
Total water withdrawal,Gambia,2012,0.1016,E
Total water withdrawal,Gambia,2017,0.1016,E
Total water withdrawal,Gambia,2018,0.1016,E
Municipal water withdrawal,Georgia,1997,0.4536,I
Municipal water withdrawal,Georgia,2002,0.3448,I
Municipal water withdrawal,Georgia,2007,0.3593164185,I
Industrial water withdrawal,Georgia,1997,0.34574,I
Industrial water withdrawal,Georgia,2002,0.27712,I
Industrial water withdrawal,Georgia,2007,0.4014708586,I
Total water withdrawal,Georgia,1997,2.3812733333,E
Total water withdrawal,Georgia,2002,1.87452,E
Total water withdrawal,Georgia,2007,1.8196666667,I
Municipal water withdrawal,Germany,2002,11.1149781867,I
Municipal water withdrawal,Germany,2012,10.53752541,I
Municipal water withdrawal,Germany,2017,10.39974867,I
Municipal water withdrawal,Germany,2018,10.39974867,I
Industrial water withdrawal,Germany,2002,31.3664233,I
Industrial water withdrawal,Germany,2012,21.5897183167,I
Industrial water withdrawal,Germany,2017,17.68317062,I
Industrial water withdrawal,Germany,2018,17.68317062,I
Total water withdrawal,Germany,2002,42.7784437033,I
Total water withdrawal,Germany,2012,32.4918157267,I
Total water withdrawal,Germany,2017,28.48223388,I
Total water withdrawal,Germany,2018,28.48223388,I
Municipal water withdrawal,Ghana,1997,0.222,I
Municipal water withdrawal,Ghana,2002,0.237,I
Municipal water withdrawal,Ghana,2007,0.242,I
Municipal water withdrawal,Ghana,2012,0.255,
Municipal water withdrawal,Ghana,2017,0.2996,I
Municipal water withdrawal,Ghana,2018,0.2996,I
Industrial water withdrawal,Ghana,1997,0.0894,I
Industrial water withdrawal,Ghana,2002,0.095,I
Industrial water withdrawal,Ghana,2007,0.095,I
Industrial water withdrawal,Ghana,2012,0.095,I
Industrial water withdrawal,Ghana,2017,0.095,I
Industrial water withdrawal,Ghana,2018,0.095,I
Total water withdrawal,Ghana,1997,0.9138,I
Total water withdrawal,Ghana,2002,1.03625,E
Total water withdrawal,Ghana,2007,1.171875,E
Total water withdrawal,Ghana,2012,1.3155,E
Total water withdrawal,Ghana,2017,1.4646,E
Total water withdrawal,Ghana,2018,1.4646,E
Municipal water withdrawal,Greece,1997,0.8614,X
Municipal water withdrawal,Greece,2002,0.8658375,I
Municipal water withdrawal,Greece,2007,0.8462,X
Municipal water withdrawal,Greece,2012,1.526,E
Industrial water withdrawal,Greece,1997,0.2339,X
Industrial water withdrawal,Greece,2002,0.2344833333,I
Industrial water withdrawal,Greece,2012,0.126,X
Total water withdrawal,Greece,1997,8.695,X
Total water withdrawal,Greece,2002,9.259,X
Total water withdrawal,Greece,2007,9.6297,E
Total water withdrawal,Greece,2012,9.935,E
Municipal water withdrawal,Grenada,2017,0.012,I
Municipal water withdrawal,Grenada,2018,0.012,I
Industrial water withdrawal,Grenada,2017,0.0,I
Industrial water withdrawal,Grenada,2018,0.0,I
Total water withdrawal,Grenada,2007,0.0109111111,I
Total water withdrawal,Grenada,2012,0.0131888889,I
Total water withdrawal,Grenada,2017,0.0141,I
Total water withdrawal,Grenada,2018,0.0141,I
Municipal water withdrawal,Guatemala,1997,0.307625,I
Municipal water withdrawal,Guatemala,2002,0.5648666667,I
Municipal water withdrawal,Guatemala,2007,0.835,I
Municipal water withdrawal,Guatemala,2012,0.835,I
Municipal water withdrawal,Guatemala,2017,0.835,I
Municipal water withdrawal,Guatemala,2018,0.835,I
Industrial water withdrawal,Guatemala,1997,0.3420357143,I
Industrial water withdrawal,Guatemala,2002,0.4870714286,I
Industrial water withdrawal,Guatemala,2007,0.6031,I
Industrial water withdrawal,Guatemala,2012,0.6031,I
Industrial water withdrawal,Guatemala,2017,0.6031,I
Industrial water withdrawal,Guatemala,2018,0.6031,I
Total water withdrawal,Guatemala,2002,2.6067380952,E
Total water withdrawal,Guatemala,2007,3.3241,I
Total water withdrawal,Guatemala,2012,3.3241,I
Total water withdrawal,Guatemala,2017,3.3241,I
Total water withdrawal,Guatemala,2018,3.3241,I
Municipal water withdrawal,Guinea,1997,0.1773076923,I
Municipal water withdrawal,Guinea,2002,0.2149,I
Municipal water withdrawal,Guinea,2007,0.2256,I
Municipal water withdrawal,Guinea,2012,0.2276,I
Municipal water withdrawal,Guinea,2017,0.2296,I
Industrial water withdrawal,Guinea,1997,0.0451538462,I
Industrial water withdrawal,Guinea,2002,0.05374,I
Industrial water withdrawal,Guinea,2007,0.0567846154,I
Industrial water withdrawal,Guinea,2012,0.0582461538,I
Industrial water withdrawal,Guinea,2017,0.0597076923,I
Total water withdrawal,Guinea,1997,0.6156758242,E
Total water withdrawal,Guinea,2002,0.5796047059,E
Total water withdrawal,Guinea,2007,0.6836728507,E
Total water withdrawal,Guinea,2012,0.7774579186,E
Total water withdrawal,Guinea,2017,0.8712429864,E
Total water withdrawal,Guinea,2018,0.89,E
Municipal water withdrawal,Guinea-Bissau,1997,0.023,I
Municipal water withdrawal,Guinea-Bissau,2002,0.02744,I
Municipal water withdrawal,Guinea-Bissau,2007,0.0341,I
Municipal water withdrawal,Guinea-Bissau,2012,0.0341,I
Municipal water withdrawal,Guinea-Bissau,2017,0.0341,I
Municipal water withdrawal,Guinea-Bissau,2018,0.0341,I
Industrial water withdrawal,Guinea-Bissau,1997,0.008,I
Industrial water withdrawal,Guinea-Bissau,2002,0.00956,I
