,,Year,Value,Symbol
SDG 6.4.2. Water Stress,Cambodia,2012,1.0365448505,E
SDG 6.4.2. Water Stress,Cambodia,2017,1.0365448505,E
SDG 6.4.2. Water Stress,Cambodia,2018,1.0365448505,E
SDG 6.4.1. Water Use Efficiency,Cambodia,2007,3.5089164418,E
SDG 6.4.1. Water Use Efficiency,Cambodia,2012,4.4112978437,E
SDG 6.4.1. Water Use Efficiency,Cambodia,2018,7.6279627086,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cambodia,2007,0.2476891117,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cambodia,2012,0.3548095527,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cambodia,2018,0.3441129141,E
SDG 6.4.1. Industrial Water Use Efficiency,Cambodia,1997,37.0739066537,E
SDG 6.4.1. Industrial Water Use Efficiency,Cambodia,2002,59.6338540557,E
SDG 6.4.1. Industrial Water Use Efficiency,Cambodia,2007,83.3398456785,E
SDG 6.4.1. Industrial Water Use Efficiency,Cambodia,2012,99.7693831376,E
SDG 6.4.1. Industrial Water Use Efficiency,Cambodia,2018,213.6228288474,E
SDG 6.4.1. Services Water Use Efficiency,Cambodia,1997,25.7427222956,E
SDG 6.4.1. Services Water Use Efficiency,Cambodia,2002,32.7333300661,E
SDG 6.4.1. Services Water Use Efficiency,Cambodia,2007,44.9464577067,E
SDG 6.4.1. Services Water Use Efficiency,Cambodia,2012,57.2802126068,E
SDG 6.4.1. Services Water Use Efficiency,Cambodia,2018,90.8515652128,E
Environmental Flow Requirements,Cameroon,1997,213.4,X
Environmental Flow Requirements,Cameroon,2002,213.4,X
Environmental Flow Requirements,Cameroon,2007,213.4,X
Environmental Flow Requirements,Cameroon,2012,213.4,X
Environmental Flow Requirements,Cameroon,2017,213.4,X
SDG 6.4.2. Water Stress,Cameroon,1997,1.0810035842,E
SDG 6.4.2. Water Stress,Cameroon,2002,1.455483871,E
SDG 6.4.2. Water Stress,Cameroon,2007,1.5604301075,E
SDG 6.4.2. Water Stress,Cameroon,2012,1.5604301075,E
SDG 6.4.2. Water Stress,Cameroon,2017,1.5604301075,E
SDG 6.4.2. Water Stress,Cameroon,2018,1.5604301075,E
SDG 6.4.1. Water Use Efficiency,Cameroon,2018,24.8172163139,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cameroon,2018,0.0453761425,E
SDG 6.4.1. Industrial Water Use Efficiency,Cameroon,2018,81.5805812478,E
SDG 6.4.1. Services Water Use Efficiency,Cameroon,2018,74.7337407641,E
SDG 6.4.2. Water Stress,Canada,1997,4.3388006741,E
SDG 6.4.2. Water Stress,Canada,2002,4.2969647037,E
SDG 6.4.2. Water Stress,Canada,2007,4.2551287333,E
SDG 6.4.2. Water Stress,Canada,2012,3.7528321318,E
SDG 6.4.2. Water Stress,Canada,2017,3.666323378,E
SDG 6.4.2. Water Stress,Canada,2018,3.666323378,E
SDG 6.4.2. Water Stress,Central African Republic,1997,0.2564814815,E
SDG 6.4.2. Water Stress,Central African Republic,2002,0.3181481481,E
SDG 6.4.2. Water Stress,Central African Republic,2007,0.3356481481,E
SDG 6.4.2. Water Stress,Central African Republic,2012,0.3356481481,E
SDG 6.4.2. Water Stress,Central African Republic,2017,0.3356481481,E
SDG 6.4.2. Water Stress,Central African Republic,2018,0.3356481481,E
SDG 6.4.2. Water Stress,Chad,1997,3.1310346554,E
SDG 6.4.2. Water Stress,Chad,2002,4.205859375,E
SDG 6.4.2. Water Stress,Chad,2007,4.294921875,E
SDG 6.4.2. Water Stress,Chad,2012,4.294921875,E
SDG 6.4.2. Water Stress,Chad,2017,4.294921875,E
SDG 6.4.2. Water Stress,Chad,2018,4.294921875,E
SDG 6.4.1. Water Use Efficiency,Chad,1997,3.7923394439,I
SDG 6.4.1. Water Use Efficiency,Chad,2002,3.6401711055,I
SDG 6.4.1. Water Use Efficiency,Chad,2017,8.359339149,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chad,1997,0.017840035,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chad,2002,0.0202933195,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chad,2017,0.0396892593,E
SDG 6.4.1. Industrial Water Use Efficiency,Chad,1997,7.5838103972,E
SDG 6.4.1. Industrial Water Use Efficiency,Chad,2002,7.5493918062,E
SDG 6.4.1. Industrial Water Use Efficiency,Chad,2017,21.4151002615,E
SDG 6.4.1. Services Water Use Efficiency,Chad,1997,25.4065265481,E
SDG 6.4.1. Services Water Use Efficiency,Chad,2002,25.4581849972,E
SDG 6.4.1. Services Water Use Efficiency,Chad,2017,49.2328804069,E
SDG 6.4.2. Water Stress,Chile,1997,6.5248737447,E
SDG 6.4.2. Water Stress,Chile,2002,7.89555458,E
SDG 6.4.2. Water Stress,Chile,2007,10.3862476861,E
SDG 6.4.2. Water Stress,Chile,2012,17.4068806718,E
SDG 6.4.2. Water Stress,Chile,2017,21.6192604632,E
SDG 6.4.2. Water Stress,Chile,2018,21.6192604632,E
SDG 6.4.1. Industrial Water Use Efficiency,Chile,1997,17.5797288483,E
SDG 6.4.1. Industrial Water Use Efficiency,Chile,2002,14.271383584,E
SDG 6.4.1. Services Water Use Efficiency,Chile,1997,61.5871996457,E
SDG 6.4.1. Services Water Use Efficiency,Chile,2002,67.7191702156,E
SDG 6.4.2. Water Stress,China,1997,39.436425744,E
SDG 6.4.2. Water Stress,China,2002,40.3280699961,E
SDG 6.4.2. Water Stress,China,2007,41.5345963395,E
SDG 6.4.2. Water Stress,China,2012,43.7329282365,E
SDG 6.4.2. Water Stress,China,2017,43.2216882605,E
SDG 6.4.2. Water Stress,China,2018,43.2216882605,E
SDG 6.4.1. Water Use Efficiency,China,1997,3.7321631399,I
SDG 6.4.1. Water Use Efficiency,China,2002,5.5998115342,I
SDG 6.4.1. Water Use Efficiency,China,2007,9.8483346525,E
SDG 6.4.1. Water Use Efficiency,China,2012,14.6774704714,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,China,1997,0.4757880399,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,China,2002,0.597428321,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,China,2007,1.3282700591,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,China,2012,1.7150165205,E
SDG 6.4.1. Industrial Water Use Efficiency,China,1997,10.0602583768,E
SDG 6.4.1. Industrial Water Use Efficiency,China,2002,12.3484511014,E
SDG 6.4.1. Industrial Water Use Efficiency,China,2007,19.2943888504,E
SDG 6.4.1. Industrial Water Use Efficiency,China,2012,28.9676222386,E
SDG 6.4.1. Industrial Water Use Efficiency,China,2017,38.8823119366,E
SDG 6.4.1. Industrial Water Use Efficiency,China,2018,43.6891582683,E
SDG 6.4.1. Services Water Use Efficiency,China,1997,17.7155528996,E
SDG 6.4.1. Services Water Use Efficiency,China,2002,22.5677253313,E
SDG 6.4.1. Services Water Use Efficiency,China,2007,34.3827269012,E
SDG 6.4.1. Services Water Use Efficiency,China,2012,55.7544872242,E
SDG 6.4.1. Services Water Use Efficiency,China,2017,82.7769787603,E
SDG 6.4.1. Services Water Use Efficiency,China,2018,93.241371273,E
SDG 6.4.2. Water Stress,Colombia,2002,1.3100673653,E
SDG 6.4.2. Water Stress,Colombia,2007,1.6862836826,E
SDG 6.4.2. Water Stress,Comoros,2002,0.8333333333,I
SDG 6.4.2. Water Stress,Comoros,2007,0.8333333333,I
SDG 6.4.2. Water Stress,Comoros,2012,0.8333333333,I
SDG 6.4.2. Water Stress,Comoros,2017,0.8333333333,I
SDG 6.4.2. Water Stress,Comoros,2018,0.8333333333,I
SDG 6.4.2. Water Stress,Congo,1997,0.0262529833,E
SDG 6.4.2. Water Stress,Congo,2002,0.0274463007,E
SDG 6.4.2. Water Stress,Congo,2007,0.0274463007,E
SDG 6.4.2. Water Stress,Congo,2012,0.0274463007,E
SDG 6.4.2. Water Stress,Congo,2017,0.0274463007,E
SDG 6.4.2. Water Stress,Congo,2018,0.0274463007,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Costa Rica,2012,0.3793054573,E
SDG 6.4.1. Industrial Water Use Efficiency,Costa Rica,2012,111.1930060062,E
SDG 6.4.1. Services Water Use Efficiency,Costa Rica,1997,18.9204172745,E
SDG 6.4.2. Water Stress,Croatia,2002,1.2750111161,E
SDG 6.4.2. Water Stress,Croatia,2007,1.4472463952,E
SDG 6.4.2. Water Stress,Croatia,2012,1.4695420187,E
SDG 6.4.2. Water Stress,Croatia,2017,1.4959982214,E
SDG 6.4.2. Water Stress,Croatia,2018,1.4962205425,E
SDG 6.4.1. Water Use Efficiency,Croatia,2012,56.5973763683,I
SDG 6.4.1. Water Use Efficiency,Croatia,2018,60.0811773529,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Croatia,2012,1.1243991174,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Croatia,2018,0.6559811669,E
SDG 6.4.1. Industrial Water Use Efficiency,Croatia,2002,140.200426334,E
SDG 6.4.1. Industrial Water Use Efficiency,Croatia,2012,61.8670646053,E
SDG 6.4.1. Industrial Water Use Efficiency,Croatia,2018,49.6214898396,E
SDG 6.4.1. Services Water Use Efficiency,Croatia,1997,38.6326649395,E
SDG 6.4.1. Services Water Use Efficiency,Croatia,2002,47.907603949,E
SDG 6.4.1. Services Water Use Efficiency,Croatia,2012,58.9254194842,E
SDG 6.4.1. Services Water Use Efficiency,Croatia,2018,74.3059608146,E
SDG 6.4.2. Water Stress,Cuba,1997,17.9636394914,E
SDG 6.4.2. Water Stress,Cuba,2002,18.0494111943,E
SDG 6.4.2. Water Stress,Cuba,2007,16.9836573198,E
SDG 6.4.2. Water Stress,Cuba,2012,22.8638683411,E
SDG 6.4.2. Water Stress,Cuba,2017,23.9394460692,E
SDG 6.4.2. Water Stress,Cuba,2018,23.9394460692,E
SDG 6.4.1. Water Use Efficiency,Cuba,2002,8.5794877553,I
SDG 6.4.1. Water Use Efficiency,Cuba,2007,13.5607428633,I
SDG 6.4.1. Water Use Efficiency,Cuba,2012,11.6224755621,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cuba,2002,0.1675859599,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cuba,2007,0.1062828396,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cuba,2012,0.1945187655,E
SDG 6.4.1. Industrial Water Use Efficiency,Cuba,1997,13.6999021373,E
SDG 6.4.1. Industrial Water Use Efficiency,Cuba,2002,13.8149487442,E
SDG 6.4.1. Industrial Water Use Efficiency,Cuba,2007,19.0024802059,E
SDG 6.4.1. Industrial Water Use Efficiency,Cuba,2012,23.588949217,E
SDG 6.4.1. Services Water Use Efficiency,Cuba,1997,15.0918350589,E
SDG 6.4.1. Services Water Use Efficiency,Cuba,2002,19.6253075191,E
SDG 6.4.1. Services Water Use Efficiency,Cuba,2007,30.7217507585,E
SDG 6.4.1. Services Water Use Efficiency,Cuba,2012,34.6387161147,E
SDG 6.4.2. Water Stress,Cyprus,1997,24.7598219167,E
SDG 6.4.2. Water Stress,Cyprus,2002,23.3324220886,E
SDG 6.4.2. Water Stress,Cyprus,2007,22.4302897758,E
SDG 6.4.2. Water Stress,Cyprus,2012,34.8961180973,E
SDG 6.4.2. Water Stress,Cyprus,2017,29.5243302351,E
SDG 6.4.2. Water Stress,Cyprus,2018,28.2941498086,E
SDG 6.4.1. Water Use Efficiency,Cyprus,1997,58.374600544,I
SDG 6.4.1. Water Use Efficiency,Cyprus,2002,69.2083325663,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cyprus,1997,1.2218780123,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cyprus,2002,1.38231357,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cyprus,2018,0.9446917568,E
SDG 6.4.1. Industrial Water Use Efficiency,Cyprus,1997,569.5612318772,E
SDG 6.4.1. Industrial Water Use Efficiency,Cyprus,2002,558.1630052646,E
SDG 6.4.1. Services Water Use Efficiency,Cyprus,1997,192.6319323981,E
SDG 6.4.1. Services Water Use Efficiency,Cyprus,2002,254.7367770044,E
SDG 6.4.2. Water Stress,Czechia,1997,37.9029805353,E
SDG 6.4.2. Water Stress,Czechia,2002,29.0161192214,E
SDG 6.4.2. Water Stress,Czechia,2007,29.9513381995,E
SDG 6.4.2. Water Stress,Czechia,2012,27.9866180049,E
SDG 6.4.2. Water Stress,Czechia,2017,24.7871046229,E
SDG 6.4.2. Water Stress,Czechia,2018,24.1940389294,E
SDG 6.4.2. Water Stress,Côte d’Ivoire,1997,5.7810858144,E
SDG 6.4.2. Water Stress,Côte d’Ivoire,2002,6.4140105079,E
SDG 6.4.2. Water Stress,Côte d’Ivoire,2007,6.4015372641,E
SDG 6.4.2. Water Stress,Côte d’Ivoire,2012,5.4642926639,E
SDG 6.4.2. Water Stress,Côte d’Ivoire,2017,5.0875656743,E
SDG 6.4.2. Water Stress,Côte d’Ivoire,2018,5.0875656743,E
SDG 6.4.1. Water Use Efficiency,Côte d’Ivoire,1997,11.0445837723,I
SDG 6.4.1. Water Use Efficiency,Côte d’Ivoire,2002,9.3206312111,I
SDG 6.4.1. Water Use Efficiency,Côte d’Ivoire,2007,10.8882398619,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Côte d’Ivoire,1997,0.1101902159,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Côte d’Ivoire,2002,0.1444718874,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Côte d’Ivoire,2007,0.0981586897,E
SDG 6.4.1. Industrial Water Use Efficiency,Côte d’Ivoire,1997,18.7564530307,E
SDG 6.4.1. Industrial Water Use Efficiency,Côte d’Ivoire,2002,14.5677766862,E
SDG 6.4.1. Industrial Water Use Efficiency,Côte d’Ivoire,2007,16.4044708705,E
SDG 6.4.1. Services Water Use Efficiency,Côte d’Ivoire,1997,26.9413697493,E
SDG 6.4.1. Services Water Use Efficiency,Côte d’Ivoire,2002,16.1944272556,E
SDG 6.4.1. Services Water Use Efficiency,Côte d’Ivoire,2007,19.3067247014,E
SDG 6.4.2. Water Stress,Democratic People's Republic of Korea,2002,27.5439923102,E
SDG 6.4.2. Water Stress,Democratic People's Republic of Korea,2007,27.7404677988,E
SDG 6.4.2. Water Stress,Democratic People's Republic of Korea,2012,27.7404677988,E
SDG 6.4.2. Water Stress,Democratic People's Republic of Korea,2017,27.7404677988,E
SDG 6.4.2. Water Stress,Democratic People's Republic of Korea,2018,27.7404677988,E
SDG 6.4.2. Water Stress,Democratic Republic of the Congo,1997,0.1723531364,E
SDG 6.4.2. Water Stress,Democratic Republic of the Congo,2002,0.2070693661,E
SDG 6.4.2. Water Stress,Democratic Republic of the Congo,2007,0.2268835048,E
SDG 6.4.2. Water Stress,Democratic Republic of the Congo,2012,0.2268835048,E
SDG 6.4.2. Water Stress,Democratic Republic of the Congo,2017,0.2268835048,E
SDG 6.4.2. Water Stress,Democratic Republic of the Congo,2018,0.2268835048,E
SDG 6.4.1. Water Use Efficiency,Democratic Republic of the Congo,1997,18.6663917375,I
SDG 6.4.1. Water Use Efficiency,Democratic Republic of the Congo,2002,18.9412847165,I
SDG 6.4.1. Water Use Efficiency,Democratic Republic of the Congo,2007,24.0830577008,I
SDG 6.4.1. Water Use Efficiency,Democratic Republic of the Congo,2012,32.0984754441,I
SDG 6.4.1. Water Use Efficiency,Democratic Republic of the Congo,2017,44.6133404193,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic Republic of the Congo,1997,0.5736839251,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic Republic of the Congo,2002,0.2565092041,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic Republic of the Congo,2007,0.2140190646,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic Republic of the Congo,2012,0.1608249072,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic Republic of the Congo,2017,0.199548416,E
SDG 6.4.1. Industrial Water Use Efficiency,Democratic Republic of the Congo,1997,34.6314149274,E
SDG 6.4.1. Industrial Water Use Efficiency,Democratic Republic of the Congo,2002,38.9378195426,E
SDG 6.4.1. Industrial Water Use Efficiency,Democratic Republic of the Congo,2007,44.0413406326,E
SDG 6.4.1. Industrial Water Use Efficiency,Democratic Republic of the Congo,2012,72.347274172,E
SDG 6.4.1. Industrial Water Use Efficiency,Democratic Republic of the Congo,2017,104.2548819544,E
SDG 6.4.1. Services Water Use Efficiency,Democratic Republic of the Congo,1997,17.9848251584,E
SDG 6.4.1. Services Water Use Efficiency,Democratic Republic of the Congo,2002,15.8300065459,E
SDG 6.4.1. Services Water Use Efficiency,Democratic Republic of the Congo,2007,21.4724058263,E
SDG 6.4.1. Services Water Use Efficiency,Democratic Republic of the Congo,2012,24.3286183143,E
SDG 6.4.1. Services Water Use Efficiency,Democratic Republic of the Congo,2017,32.6494198938,E
SDG 6.4.2. Water Stress,Denmark,1997,24.8107084911,E
SDG 6.4.2. Water Stress,Denmark,2002,17.6690102758,E
SDG 6.4.2. Water Stress,Denmark,2007,15.0189291509,E
SDG 6.4.2. Water Stress,Denmark,2012,19.6998377501,E
SDG 6.4.1. Industrial Water Use Efficiency,Denmark,1997,367.287403205,E
SDG 6.4.1. Industrial Water Use Efficiency,Denmark,2002,880.3992078347,E
SDG 6.4.1. Services Water Use Efficiency,Denmark,1997,308.520627857,E
SDG 6.4.1. Services Water Use Efficiency,Denmark,2002,384.701641807,E
SDG 6.4.2. Water Stress,Djibouti,1997,5.6,I
SDG 6.4.2. Water Stress,Djibouti,2002,6.3333333333,I
SDG 6.4.2. Water Stress,Djibouti,2007,6.3333333333,I
SDG 6.4.2. Water Stress,Djibouti,2012,6.3333333333,I
SDG 6.4.2. Water Stress,Djibouti,2017,6.3333333333,I
SDG 6.4.2. Water Stress,Djibouti,2018,6.3333333333,I
SDG 6.4.2. Water Stress,Dominica,1997,8.3,I
SDG 6.4.2. Water Stress,Dominica,2002,8.3,I
SDG 6.4.2. Water Stress,Dominica,2007,9.15,I
SDG 6.4.2. Water Stress,Dominica,2012,10.0,I
SDG 6.4.2. Water Stress,Dominica,2017,10.0,I
SDG 6.4.2. Water Stress,Dominica,2018,10.0,I
SDG 6.4.2. Water Stress,Ecuador,2002,6.5568399453,E
SDG 6.4.2. Water Stress,Ecuador,2007,6.7823529412,E
SDG 6.4.2. Water Stress,Ecuador,2012,6.7823529412,E
SDG 6.4.2. Water Stress,Ecuador,2017,6.7823529412,E
SDG 6.4.2. Water Stress,Ecuador,2018,6.7823529412,E
SDG 6.4.1. Water Use Efficiency,Ecuador,2002,5.1373236207,I
SDG 6.4.1. Water Use Efficiency,Ecuador,2007,6.576331504,I
SDG 6.4.1. Water Use Efficiency,Ecuador,2012,8.392057641,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ecuador,2002,0.3252603892,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ecuador,2007,0.4133096936,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ecuador,2012,0.5262413828,E
SDG 6.4.1. Industrial Water Use Efficiency,Ecuador,2002,34.0460868003,E
SDG 6.4.1. Industrial Water Use Efficiency,Ecuador,2007,43.7891333239,E
SDG 6.4.1. Industrial Water Use Efficiency,Ecuador,2012,60.6534377673,E
SDG 6.4.1. Services Water Use Efficiency,Ecuador,2002,29.4713021401,E
SDG 6.4.1. Services Water Use Efficiency,Ecuador,2007,29.2698627819,E
SDG 6.4.1. Services Water Use Efficiency,Ecuador,2012,35.33160475,E
SDG 6.4.2. Water Stress,Egypt,1997,113.1018995576,E
SDG 6.4.1. Water Use Efficiency,Egypt,2007,2.9969443158,E
SDG 6.4.1. Water Use Efficiency,Egypt,2017,4.3793207123,E
SDG 6.4.1. Water Use Efficiency,Egypt,2018,4.5843923485,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Egypt,2007,0.4901508582,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Egypt,2017,0.646655587,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Egypt,2018,0.6655864962,E
SDG 6.4.1. Industrial Water Use Efficiency,Egypt,2007,30.2539062837,E
SDG 6.4.1. Industrial Water Use Efficiency,Egypt,2017,20.141636108,E
SDG 6.4.1. Industrial Water Use Efficiency,Egypt,2018,22.1361801562,E
SDG 6.4.1. Services Water Use Efficiency,Egypt,2007,14.5394989734,E
SDG 6.4.1. Services Water Use Efficiency,Egypt,2017,17.7637395308,E
SDG 6.4.1. Services Water Use Efficiency,Egypt,2018,18.1322141973,E
SDG 6.4.2. Water Stress,El Salvador,1997,7.0693231441,E
SDG 6.4.2. Water Stress,El Salvador,2002,10.4346849657,E
SDG 6.4.2. Water Stress,El Salvador,2007,13.2127261385,E
SDG 6.4.2. Water Stress,El Salvador,2012,13.2127261385,E
SDG 6.4.2. Water Stress,El Salvador,2017,13.2127261385,E
SDG 6.4.2. Water Stress,El Salvador,2018,13.2127261385,E
SDG 6.4.1. Water Use Efficiency,El Salvador,1997,11.6719492388,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,El Salvador,1997,0.1877203243,E
SDG 6.4.1. Industrial Water Use Efficiency,El Salvador,1997,18.3491176053,E
SDG 6.4.1. Industrial Water Use Efficiency,El Salvador,2002,19.7533216134,E
SDG 6.4.1. Industrial Water Use Efficiency,El Salvador,2007,21.3739443871,E
SDG 6.4.1. Industrial Water Use Efficiency,El Salvador,2012,22.6902316467,E
SDG 6.4.1. Services Water Use Efficiency,El Salvador,1997,28.5205764477,E
SDG 6.4.1. Services Water Use Efficiency,El Salvador,2002,27.2997623598,E
SDG 6.4.1. Services Water Use Efficiency,El Salvador,2007,28.2875674608,E
SDG 6.4.1. Services Water Use Efficiency,El Salvador,2012,29.5075084133,E
SDG 6.4.2. Water Stress,Equatorial Guinea,1997,0.1454338062,E
SDG 6.4.2. Water Stress,Equatorial Guinea,2002,0.1701575533,E
SDG 6.4.2. Water Stress,Equatorial Guinea,2007,0.1835032437,E
SDG 6.4.2. Water Stress,Equatorial Guinea,2012,0.1835032437,E
SDG 6.4.2. Water Stress,Equatorial Guinea,2017,0.1835032437,E
SDG 6.4.2. Water Stress,Equatorial Guinea,2018,0.1835032437,E
SDG 6.4.2. Water Stress,Eritrea,2002,9.5564516129,E
SDG 6.4.2. Water Stress,Eritrea,2007,11.1751152074,E
SDG 6.4.2. Water Stress,Eritrea,2012,11.1751152074,E
SDG 6.4.2. Water Stress,Eritrea,2017,11.1751152074,E
SDG 6.4.2. Water Stress,Eritrea,2018,11.1751152074,E
SDG 6.4.2. Water Stress,Estonia,1997,14.8682745826,E
SDG 6.4.2. Water Stress,Estonia,2002,15.2965367965,E
SDG 6.4.2. Water Stress,Estonia,2007,19.8474025974,E
SDG 6.4.2. Water Stress,Estonia,2012,17.6515151515,E
SDG 6.4.2. Water Stress,Eswatini,1997,71.4778503994,E
SDG 6.4.2. Water Stress,Eswatini,2002,76.4270152505,E
SDG 6.4.2. Water Stress,Eswatini,2007,77.559912854,E
SDG 6.4.2. Water Stress,Eswatini,2012,77.559912854,E
SDG 6.4.2. Water Stress,Eswatini,2017,77.559912854,E
SDG 6.4.2. Water Stress,Eswatini,2018,77.559912854,E
SDG 6.4.2. Water Stress,Ethiopia,2002,16.996941896,E
SDG 6.4.2. Water Stress,Ethiopia,2007,25.5351403948,E
SDG 6.4.2. Water Stress,Ethiopia,2012,29.2691409508,E
SDG 6.4.2. Water Stress,Ethiopia,2017,32.2571865443,E
SDG 6.4.2. Water Stress,Ethiopia,2018,32.2571865443,E
SDG 6.4.1. Water Use Efficiency,Ethiopia,2002,1.8554158445,E
SDG 6.4.1. Water Use Efficiency,Ethiopia,2007,1.7618393994,E
SDG 6.4.1. Water Use Efficiency,Ethiopia,2012,2.452080984,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ethiopia,2002,0.0734093057,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ethiopia,2007,0.0598170477,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ethiopia,2012,0.08086381,E
SDG 6.4.1. Industrial Water Use Efficiency,Ethiopia,2002,94.5862478406,E
SDG 6.4.1. Industrial Water Use Efficiency,Ethiopia,2007,54.9274242159,E
SDG 6.4.1. Industrial Water Use Efficiency,Ethiopia,2012,79.3155534056,E
SDG 6.4.1. Services Water Use Efficiency,Ethiopia,2002,23.8560601574,E
SDG 6.4.1. Services Water Use Efficiency,Ethiopia,2007,14.1439616175,E
SDG 6.4.1. Services Water Use Efficiency,Ethiopia,2012,23.1006767609,E
SDG 6.4.2. Water Stress,Fiji,1997,0.2443755894,E
SDG 6.4.2. Water Stress,Fiji,2002,0.290647986,E
SDG 6.4.2. Water Stress,Fiji,2007,0.2973730298,I
SDG 6.4.2. Water Stress,Fiji,2012,0.2973730298,I
SDG 6.4.2. Water Stress,Fiji,2017,0.2973730298,I
SDG 6.4.2. Water Stress,Fiji,2018,0.2973730298,I
SDG 6.4.2. Water Stress,Finland,1997,5.8260611809,E
SDG 6.4.2. Water Stress,Finland,2002,9.8441342864,E
SDG 6.4.2. Water Stress,France,1997,26.5525693776,E
SDG 6.4.2. Water Stress,France,2002,28.3235577344,E
SDG 6.4.2. Water Stress,France,2007,27.1312264729,E
SDG 6.4.2. Water Stress,France,2012,24.567101462,E
SDG 6.4.2. Water Stress,France,2017,23.6426507923,E
SDG 6.4.2. Water Stress,France,2018,23.6426507923,E
SDG 6.4.1. Industrial Water Use Efficiency,France,1997,16.6375472131,E
SDG 6.4.1. Industrial Water Use Efficiency,France,2002,17.3898464183,E
SDG 6.4.1. Services Water Use Efficiency,France,1997,211.5595269611,E
SDG 6.4.1. Services Water Use Efficiency,France,2002,246.9980353742,E
SDG 6.4.2. Water Stress,Gabon,1997,0.3840599833,E
SDG 6.4.2. Water Stress,Gabon,2002,0.4614440433,E
SDG 6.4.2. Water Stress,Gabon,2007,0.502166065,E
SDG 6.4.2. Water Stress,Gabon,2012,0.502166065,E
SDG 6.4.2. Water Stress,Gabon,2017,0.502166065,E
SDG 6.4.2. Water Stress,Gabon,2018,0.502166065,E
SDG 6.4.1. Water Use Efficiency,Gabon,1997,87.2875594844,E
SDG 6.4.1. Water Use Efficiency,Gabon,2002,69.2504858355,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gabon,1997,0.2553751255,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gabon,2002,0.1709463459,E
SDG 6.4.1. Industrial Water Use Efficiency,Gabon,1997,468.5633990577,E
SDG 6.4.1. Industrial Water Use Efficiency,Gabon,2002,391.9349553378,E
SDG 6.4.1. Services Water Use Efficiency,Gabon,1997,59.6391398293,E
SDG 6.4.1. Services Water Use Efficiency,Gabon,2002,52.6833651272,E
SDG 6.4.2. Water Stress,Gambia,1997,1.7350894251,E
SDG 6.4.2. Water Stress,Gambia,2002,2.0648107873,E
SDG 6.4.2. Water Stress,Gambia,2007,2.2096563723,E
SDG 6.4.2. Water Stress,Gambia,2012,2.2096563723,E
SDG 6.4.2. Water Stress,Gambia,2017,2.2096563723,E
SDG 6.4.2. Water Stress,Gambia,2018,2.2096563723,E
SDG 6.4.1. Water Use Efficiency,Gambia,1997,8.5966562076,I
SDG 6.4.1. Water Use Efficiency,Gambia,2002,8.080211783,I
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gambia,1997,0.0435420619,E
SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gambia,2002,0.0861801577,E
SDG 6.4.1. Industrial Water Use Efficiency,Gambia,1997,7.3446024686,E
