"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Denmark",208,"Capacity of the municipal wastewater treatment facilities",4516,2017,0.795,"I","","0"
"Denmark",208,"Capacity of the municipal wastewater treatment facilities",4516,2018,0.795,"I","","0"
"Djibouti",262,"Direct use of treated municipal wastewater",4265,2002,1.0E-4,"I","","0"
"Djibouti",262,"Direct use of treated municipal wastewater",4265,2007,1.0E-4,"I","","0"
"Djibouti",262,"Direct use of treated municipal wastewater",4265,2012,1.0E-4,"I","","0"
"Djibouti",262,"Direct use of treated municipal wastewater",4265,2017,1.0E-4,"I","","0"
"Djibouti",262,"Direct use of treated municipal wastewater",4265,2018,1.0E-4,"I","","0"
"Djibouti",262,"Direct use of treated municipal wastewater for irrigation purposes",4490,2002,1.0E-4,"I","","0"
"Djibouti",262,"Direct use of treated municipal wastewater for irrigation purposes",4490,2007,1.0E-4,"I","","0"
"Djibouti",262,"Direct use of treated municipal wastewater for irrigation purposes",4490,2012,1.0E-4,"I","","0"
"Djibouti",262,"Direct use of treated municipal wastewater for irrigation purposes",4490,2017,1.0E-4,"I","","0"
"Djibouti",262,"Direct use of treated municipal wastewater for irrigation purposes",4490,2018,1.0E-4,"I","","0"
"Dominican Republic",214,"Produced municipal wastewater",4269,2012,0.427,"I","","0"
"Dominican Republic",214,"Produced municipal wastewater",4269,2017,0.427,"I","","0"
"Dominican Republic",214,"Produced municipal wastewater",4269,2018,0.427,"I","","0"
"Dominican Republic",214,"Collected municipal wastewater",4493,2012,0.041,"I","[113,114]","0"
"Dominican Republic",214,"Collected municipal wastewater",4493,2017,0.041,"I","","0"
"Dominican Republic",214,"Collected municipal wastewater",4493,2018,0.041,"I","","0"
"Dominican Republic",214,"Treated municipal wastewater",4270,2001,,,"[115]",
"Dominican Republic",214,"Treated municipal wastewater",4270,2012,0.008,"I","","0"
"Dominican Republic",214,"Treated municipal wastewater",4270,2017,0.008,"I","","0"
"Dominican Republic",214,"Treated municipal wastewater",4270,2018,0.008,"I","","0"
"Dominican Republic",214,"Number of municipal wastewater treatment facilities",4515,2003,,,"[116]",
"Dominican Republic",214,"Number of municipal wastewater treatment facilities",4515,2012,91.0,"","[117,118,119]","6285"
"Dominican Republic",214,"Number of municipal wastewater treatment facilities",4515,2017,91.0,"I","","0"
"Dominican Republic",214,"Number of municipal wastewater treatment facilities",4515,2018,91.0,"I","","0"
"Dominican Republic",214,"Not treated municipal wastewater",4491,2012,0.419,"I","","0"
"Dominican Republic",214,"Not treated municipal wastewater",4491,2017,0.419,"I","","0"
"Dominican Republic",214,"Not treated municipal wastewater",4491,2018,0.419,"I","","0"
"Dominican Republic",214,"Treated municipal wastewater discharged (secondary water)",4510,2003,,,"[120]",
"Ecuador",218,"Produced municipal wastewater",4269,2012,0.4575,"I","","0"
"Ecuador",218,"Produced municipal wastewater",4269,2017,0.4575,"I","","0"
"Ecuador",218,"Produced municipal wastewater",4269,2018,0.4575,"I","","0"
"Ecuador",218,"Collected municipal wastewater",4493,1999,,,"[121]",
"Ecuador",218,"Collected municipal wastewater",4493,2005,,,"[122]",
"Ecuador",218,"Treated municipal wastewater",4270,2002,0.158,"I","","0"
"Ecuador",218,"Treated municipal wastewater",4270,2007,0.158,"I","","0"
"Ecuador",218,"Treated municipal wastewater",4270,2012,0.158,"I","[123]","0"
"Ecuador",218,"Treated municipal wastewater",4270,2017,0.158,"I","","0"
"Ecuador",218,"Treated municipal wastewater",4270,2018,0.158,"I","","0"
"Ecuador",218,"Number of municipal wastewater treatment facilities",4515,2003,,,"[124]",
"Ecuador",218,"Not treated municipal wastewater",4491,2002,0.473,"I","","0"
"Ecuador",218,"Not treated municipal wastewater",4491,2007,0.473,"I","","0"
"Ecuador",218,"Not treated municipal wastewater",4491,2012,0.473,"I","","0"
"Ecuador",218,"Not treated municipal wastewater",4491,2017,0.473,"I","","0"
"Ecuador",218,"Not treated municipal wastewater",4491,2018,0.473,"I","","0"
"Ecuador",218,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2002,0.08,"I","","0"
"Ecuador",218,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2007,0.08,"I","","0"
"Ecuador",218,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2012,0.08,"I","","0"
"Ecuador",218,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2017,0.08,"I","","0"
"Ecuador",218,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2018,0.08,"I","","0"
"Egypt",818,"Produced municipal wastewater",4269,1997,3.632,"I","","0"
"Egypt",818,"Produced municipal wastewater",4269,2002,4.12,"I","","0"
"Egypt",818,"Produced municipal wastewater",4269,2007,5.92,"I","","0"
"Egypt",818,"Produced municipal wastewater",4269,2011,7.039,"I","","0"
"Egypt",818,"Produced municipal wastewater",4269,2017,7.078,"I","","0"
"Egypt",818,"Produced municipal wastewater",4269,2018,7.078,"I","","0"
"Egypt",818,"Collected municipal wastewater",4493,2012,6.497,"","","6421"
"Egypt",818,"Collected municipal wastewater",4493,2017,6.497,"I","","0"
"Egypt",818,"Collected municipal wastewater",4493,2018,6.497,"I","","0"
"Egypt",818,"Treated municipal wastewater",4270,1992,0.65,"","","6208"
"Egypt",818,"Treated municipal wastewater",4270,1997,0.9925,"I","","0"
"Egypt",818,"Treated municipal wastewater",4270,2001,1.885,"I","","0"
"Egypt",818,"Treated municipal wastewater",4270,2007,1.9,"I","","0"
"Egypt",818,"Treated municipal wastewater",4270,2011,3.7065,"I","","0"
"Egypt",818,"Treated municipal wastewater",4270,2017,4.282,"","","6786"
"Egypt",818,"Treated municipal wastewater",4270,2018,4.282,"I","","0"
"Egypt",818,"Number of municipal wastewater treatment facilities",4515,1992,22.0,"","","6208"
"Egypt",818,"Number of municipal wastewater treatment facilities",4515,1997,67.0,"","","6212"
"Egypt",818,"Number of municipal wastewater treatment facilities",4515,2002,128.0,"I","","0"
"Egypt",818,"Number of municipal wastewater treatment facilities",4515,2007,225.0,"I","","0"
"Egypt",818,"Number of municipal wastewater treatment facilities",4515,2012,372.0,"","","6421"
"Egypt",818,"Number of municipal wastewater treatment facilities",4515,2017,382.0,"I","","0"
"Egypt",818,"Number of municipal wastewater treatment facilities",4515,2018,382.0,"I","","0"
"Egypt",818,"Capacity of the municipal wastewater treatment facilities",4516,2007,3.576,"I","","0"
"Egypt",818,"Capacity of the municipal wastewater treatment facilities",4516,2012,4.6525,"I","","0"
"Egypt",818,"Capacity of the municipal wastewater treatment facilities",4516,2017,4.745,"I","","0"
"Egypt",818,"Capacity of the municipal wastewater treatment facilities",4516,2018,4.745,"I","","0"
"Egypt",818,"Not treated municipal wastewater",4491,1997,2.82125,"I","","0"
"Egypt",818,"Not treated municipal wastewater",4491,2002,2.4275,"I","","0"
"Egypt",818,"Not treated municipal wastewater",4491,2007,2.03375,"I","","0"
"Egypt",818,"Not treated municipal wastewater",4491,2011,3.3325,"I","","0"
"Egypt",818,"Not treated municipal wastewater",4491,2017,3.065,"I","","0"
"Egypt",818,"Not treated municipal wastewater",4491,2018,3.065,"I","","0"
"Egypt",818,"Treated municipal wastewater discharged (secondary water)",4510,1997,0.4928571429,"I","","0"
"Egypt",818,"Treated municipal wastewater discharged (secondary water)",4510,2002,0.5464285714,"I","","0"
"Egypt",818,"Treated municipal wastewater discharged (secondary water)",4510,2006,0.5892857143,"I","","0"
"Egypt",818,"Treated municipal wastewater discharged (secondary water)",4510,2012,3.011,"","","6432"
"Egypt",818,"Treated municipal wastewater discharged (secondary water)",4510,2017,3.011,"I","","0"
"Egypt",818,"Treated municipal wastewater discharged (secondary water)",4510,2018,3.011,"I","","0"
"Egypt",818,"Not treated municipal wastewater discharged (secondary water)",4517,2002,1.0,"I","","0"
"Egypt",818,"Not treated municipal wastewater discharged (secondary water)",4517,2007,1.0,"I","","0"
"Egypt",818,"Not treated municipal wastewater discharged (secondary water)",4517,2012,1.0,"I","","0"
"Egypt",818,"Not treated municipal wastewater discharged (secondary water)",4517,2017,1.0,"I","","0"
"Egypt",818,"Not treated municipal wastewater discharged (secondary water)",4517,2018,1.0,"I","","0"
"Egypt",818,"Direct use of treated municipal wastewater",4265,1997,0.48,"I","","0"
"Egypt",818,"Direct use of treated municipal wastewater",4265,2002,0.83,"I","","0"
"Egypt",818,"Direct use of treated municipal wastewater",4265,2007,1.3,"","","6647"
"Egypt",818,"Direct use of treated municipal wastewater",4265,2012,1.3,"I","","0"
"Egypt",818,"Direct use of treated municipal wastewater",4265,2017,1.2,"I","","0"
"Egypt",818,"Direct use of treated municipal wastewater",4265,2018,1.2,"I","","0"
"Egypt",818,"Direct use of treated municipal wastewater for irrigation purposes",4490,2012,0.29,"I","","0"
"Egypt",818,"Direct use of treated municipal wastewater for irrigation purposes",4490,2017,0.29,"I","","0"
"Egypt",818,"Direct use of treated municipal wastewater for irrigation purposes",4490,2018,0.29,"I","","0"
"Egypt",818,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,1987,36.4285714286,"I","","0"
"Egypt",818,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,1992,8.5714285714,"I","","0"
"Egypt",818,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,1997,22.5,"I","","0"
"Egypt",818,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2002,42.0,"I","","0"
"Egypt",818,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2007,42.0,"I","","0"
"Egypt",818,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2012,35.5,"I","","0"
"Egypt",818,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2017,35.5,"I","","0"
"Egypt",818,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2018,35.5,"I","","0"
"El Salvador",222,"Produced municipal wastewater",4269,2012,0.097,"I","[125,126]","0"
"El Salvador",222,"Produced municipal wastewater",4269,2017,0.097,"I","","0"
"El Salvador",222,"Produced municipal wastewater",4269,2018,0.097,"I","","0"
"El Salvador",222,"Collected municipal wastewater",4493,2012,,,"[127,128,129,130]",
"El Salvador",222,"Treated municipal wastewater",4270,2012,0.001,"I","[131,132,133]","0"
"El Salvador",222,"Treated municipal wastewater",4270,2017,0.001,"I","","0"
"El Salvador",222,"Treated municipal wastewater",4270,2018,0.001,"I","","0"
"El Salvador",222,"Number of municipal wastewater treatment facilities",4515,2012,21.0,"","[134]","6287"
"El Salvador",222,"Number of municipal wastewater treatment facilities",4515,2017,21.0,"I","","0"
"El Salvador",222,"Number of municipal wastewater treatment facilities",4515,2018,21.0,"I","","0"
"El Salvador",222,"Not treated municipal wastewater",4491,2012,0.096,"I","[135]","0"
"El Salvador",222,"Not treated municipal wastewater",4491,2017,0.096,"I","","0"
"El Salvador",222,"Not treated municipal wastewater",4491,2018,0.096,"I","","0"
"El Salvador",222,"Treated municipal wastewater discharged (secondary water)",4510,2012,,,"[136,137,138]",
"Eritrea",232,"Produced municipal wastewater",4269,2002,0.018,"I","","0"
"Eritrea",232,"Produced municipal wastewater",4269,2007,0.018,"I","","0"
"Eritrea",232,"Produced municipal wastewater",4269,2012,0.018,"I","","0"
"Eritrea",232,"Produced municipal wastewater",4269,2017,0.018,"I","","0"
"Eritrea",232,"Produced municipal wastewater",4269,2018,0.018,"I","","0"
"Estonia",233,"Produced municipal wastewater",4269,1995,,,"[139]",
"Estonia",233,"Produced municipal wastewater",4269,2000,,,"[140,141,142,143,144,145]",
"Estonia",233,"Produced municipal wastewater",4269,2007,0.301,"","","6201"
"Estonia",233,"Produced municipal wastewater",4269,2012,0.36,"","","6201"
"Estonia",233,"Produced municipal wastewater",4269,2017,0.129224,"I","","0"
"Estonia",233,"Collected municipal wastewater",4493,2012,0.311,"I","","0"
"Estonia",233,"Collected municipal wastewater",4493,2017,0.311,"I","","0"
"Estonia",233,"Collected municipal wastewater",4493,2018,0.311,"I","","0"
"Estonia",233,"Treated municipal wastewater",4270,1997,0.3678571429,"I","","0"
"Estonia",233,"Treated municipal wastewater",4270,2002,0.3425,"I","","0"
"Estonia",233,"Treated municipal wastewater",4270,2007,0.3171428571,"I","","0"
"Estonia",233,"Treated municipal wastewater",4270,2012,0.23438,"I","","0"
"Estonia",233,"Treated municipal wastewater",4270,2017,0.1133466667,"I","","0"
"Estonia",233,"Number of municipal wastewater treatment facilities",4515,2002,439.0,"","","6201"
"Estonia",233,"Number of municipal wastewater treatment facilities",4515,2007,547.0,"I","","0"
"Estonia",233,"Number of municipal wastewater treatment facilities",4515,2012,593.0,"","","6201"
"Estonia",233,"Number of municipal wastewater treatment facilities",4515,2017,588.0,"I","","0"
"Estonia",233,"Number of municipal wastewater treatment facilities",4515,2018,588.0,"I","","0"
"Estonia",233,"Capacity of the municipal wastewater treatment facilities",4516,2012,0.445,"I","","0"
"Estonia",233,"Capacity of the municipal wastewater treatment facilities",4516,2017,0.445,"I","","0"
"Estonia",233,"Capacity of the municipal wastewater treatment facilities",4516,2018,0.445,"I","","0"
"Estonia",233,"Not treated municipal wastewater",4491,1997,0.0257142857,"I","","0"
"Estonia",233,"Not treated municipal wastewater",4491,2002,0.045,"I","","0"
"Estonia",233,"Not treated municipal wastewater",4491,2007,0.0642857143,"I","","0"
"Estonia",233,"Not treated municipal wastewater",4491,2012,0.072,"I","","0"
"Estonia",233,"Not treated municipal wastewater",4491,2017,0.072,"I","","0"
"Estonia",233,"Not treated municipal wastewater",4491,2018,0.072,"I","","0"
"Eswatini",748,"Produced municipal wastewater",4269,1992,0.0129090909,"I","","0"
"Eswatini",748,"Produced municipal wastewater",4269,1997,0.0124545455,"I","","0"
"Eswatini",748,"Produced municipal wastewater",4269,2002,0.012,"","[146]","5212"
"Eswatini",748,"Produced municipal wastewater",4269,2007,0.012125,"I","","0"
"Eswatini",748,"Produced municipal wastewater",4269,2012,0.0129,"","","6717"
"Eswatini",748,"Produced municipal wastewater",4269,2017,0.0132,"I","","0"
"Eswatini",748,"Produced municipal wastewater",4269,2018,0.0132,"I","","0"
"Eswatini",748,"Treated municipal wastewater",4270,2002,0.009,"","","5212"
"Eswatini",748,"Treated municipal wastewater",4270,2007,0.009,"I","","0"
"Eswatini",748,"Treated municipal wastewater",4270,2012,0.009,"I","","0"
"Eswatini",748,"Treated municipal wastewater",4270,2017,0.009,"I","","0"
"Eswatini",748,"Treated municipal wastewater",4270,2018,0.009,"I","","0"
"Eswatini",748,"Not treated municipal wastewater",4491,2002,,,"[147]",
"Eswatini",748,"Not treated municipal wastewater",4491,2007,0.003,"I","","0"
"Eswatini",748,"Not treated municipal wastewater",4491,2012,0.003,"I","","0"
"Eswatini",748,"Not treated municipal wastewater",4491,2017,0.003,"I","","0"
"Eswatini",748,"Not treated municipal wastewater",4491,2018,0.003,"I","","0"
"Ethiopia",231,"Produced municipal wastewater",4269,2014,,,"[148]",
"Ethiopia",231,"Treated municipal wastewater",4270,2002,0.0,"E","","6027"
"Ethiopia",231,"Treated municipal wastewater",4270,2007,0.0,"I","","0"
"Ethiopia",231,"Treated municipal wastewater",4270,2012,0.0,"I","","0"
"Ethiopia",231,"Treated municipal wastewater",4270,2017,0.0,"I","","0"
"Ethiopia",231,"Treated municipal wastewater",4270,2018,0.0,"I","","0"
"Ethiopia",231,"Treated municipal wastewater discharged (secondary water)",4510,2002,,,"[149]",
"Ethiopia",231,"Treated municipal wastewater discharged (secondary water)",4510,2007,0.0,"I","","0"
"Ethiopia",231,"Treated municipal wastewater discharged (secondary water)",4510,2012,0.0,"I","","0"
"Ethiopia",231,"Treated municipal wastewater discharged (secondary water)",4510,2017,0.0,"I","","0"
"Ethiopia",231,"Treated municipal wastewater discharged (secondary water)",4510,2018,0.0,"I","","0"
"Ethiopia",231,"Direct use of treated municipal wastewater",4265,2002,0.0,"","[150]","5996"
"Ethiopia",231,"Direct use of treated municipal wastewater",4265,2007,0.0,"I","","0"
"Ethiopia",231,"Direct use of treated municipal wastewater",4265,2012,0.0,"I","","0"
"Ethiopia",231,"Direct use of treated municipal wastewater",4265,2017,0.0,"I","","0"
"Ethiopia",231,"Direct use of treated municipal wastewater",4265,2018,0.0,"I","","0"
"Finland",246,"Produced municipal wastewater",4269,2017,0.4,"","","6851"
"Finland",246,"Collected municipal wastewater",4493,2017,0.4,"","","6851"
"Finland",246,"Treated municipal wastewater",4270,2017,0.5,"","","6851"
"France",250,"Produced municipal wastewater",4269,2002,3.4652,"I","","0"
"France",250,"Produced municipal wastewater",4269,2007,3.73,"I","","0"
"France",250,"Produced municipal wastewater",4269,2012,4.0,"","","6200"
"France",250,"Produced municipal wastewater",4269,2017,4.0,"I","","0"
"France",250,"Produced municipal wastewater",4269,2018,4.0,"I","","0"
"France",250,"Collected municipal wastewater",4493,2002,2.701,"I","","0"
"France",250,"Collected municipal wastewater",4493,2007,3.58125,"I","","0"
"France",250,"Collected municipal wastewater",4493,2012,3.77,"I","","0"
"France",250,"Collected municipal wastewater",4493,2017,3.77,"I","","0"
"France",250,"Collected municipal wastewater",4493,2018,3.77,"I","","0"
"France",250,"Treated municipal wastewater",4270,2012,3.77,"I","","0"
"France",250,"Treated municipal wastewater",4270,2017,3.77,"I","","0"
"France",250,"Treated municipal wastewater",4270,2018,3.77,"I","","0"
"France",250,"Number of municipal wastewater treatment facilities",4515,2007,3152.5,"I","","0"
"France",250,"Number of municipal wastewater treatment facilities",4515,2012,3665.0,"","","6200"
"France",250,"Number of municipal wastewater treatment facilities",4515,2017,3275.0,"I","","0"
"France",250,"Number of municipal wastewater treatment facilities",4515,2018,3275.0,"I","","0"
"France",250,"Capacity of the municipal wastewater treatment facilities",4516,2012,4.95,"","","6200"
"France",250,"Capacity of the municipal wastewater treatment facilities",4516,2017,4.95,"I","","0"
"France",250,"Capacity of the municipal wastewater treatment facilities",4516,2018,4.95,"I","","0"
"France",250,"Not treated municipal wastewater",4491,2002,0.5685714286,"I","","0"
"France",250,"Not treated municipal wastewater",4491,2007,0.1114285714,"I","","0"
"France",250,"Not treated municipal wastewater",4491,2012,0.02,"I","","0"
"France",250,"Not treated municipal wastewater",4491,2017,0.02,"I","","0"
"France",250,"Not treated municipal wastewater",4491,2018,0.02,"I","","0"
"France",250,"Treated municipal wastewater discharged (secondary water)",4510,2012,3.359,"I","","0"
"France",250,"Treated municipal wastewater discharged (secondary water)",4510,2017,3.359,"I","","0"
"France",250,"Treated municipal wastewater discharged (secondary water)",4510,2018,3.359,"I","","0"
"France",250,"Direct use of treated municipal wastewater",4265,2007,0.411,"I","","0"
"France",250,"Direct use of treated municipal wastewater",4265,2012,0.411,"I","","0"
"France",250,"Direct use of treated municipal wastewater",4265,2017,0.411,"I","","0"
"France",250,"Direct use of treated municipal wastewater",4265,2018,0.411,"I","","0"
"France",250,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2007,4.2,"I","","0"
"France",250,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2012,4.2,"I","","0"
"France",250,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2017,4.2,"I","","0"
"France",250,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2018,4.2,"I","","0"
"Georgia",268,"Treated municipal wastewater",4270,2005,0.009,"","","5594"
"Georgia",268,"Direct use of treated municipal wastewater",4265,2005,,,"[151]",
"Georgia",268,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2018,0.0,"E","","0"
"Germany",276,"Produced municipal wastewater",4269,2002,5.3116666667,"I","","0"
"Germany",276,"Produced municipal wastewater",4269,2006,5.2816666667,"I","","0"
"Germany",276,"Produced municipal wastewater",4269,2012,4.1497777778,"I","","0"
"Germany",276,"Produced municipal wastewater",4269,2017,3.24,"I","","0"
"Germany",276,"Produced municipal wastewater",4269,2018,3.24,"I","","0"
"Germany",276,"Collected municipal wastewater",4493,1997,4.634,"I","","0"
"Germany",276,"Collected municipal wastewater",4493,2002,5.2373333333,"I","","0"
"Germany",276,"Collected municipal wastewater",4493,2006,5.21,"I","","0"
"Germany",276,"Collected municipal wastewater",4493,2012,5.213,"I","","0"
"Germany",276,"Collected municipal wastewater",4493,2017,5.213,"I","","0"
"Germany",276,"Collected municipal wastewater",4493,2018,5.213,"I","","0"
"Germany",276,"Treated municipal wastewater",4270,2002,5.191,"I","","0"
"Germany",276,"Treated municipal wastewater",4270,2007,5.183,"","","6201"
"Germany",276,"Treated municipal wastewater",4270,2012,5.183,"I","","0"
"Germany",276,"Treated municipal wastewater",4270,2017,5.183,"I","","0"
"Germany",276,"Treated municipal wastewater",4270,2018,5.183,"I","","0"
"Germany",276,"Number of municipal wastewater treatment facilities",4515,2002,10106.6666666667,"I","","0"
"Germany",276,"Number of municipal wastewater treatment facilities",4515,2007,9933.0,"","","6201"
"Germany",276,"Number of municipal wastewater treatment facilities",4515,2012,9636.0,"I","","0"
"Germany",276,"Number of municipal wastewater treatment facilities",4515,2017,9636.0,"I","","0"
"Germany",276,"Number of municipal wastewater treatment facilities",4515,2018,9636.0,"I","","0"
"Germany",276,"Not treated municipal wastewater",4491,2002,0.1206666667,"I","","0"
"Germany",276,"Not treated municipal wastewater",4491,2006,0.1046666667,"I","","0"
"Germany",276,"Not treated municipal wastewater",4491,2012,0.104,"I","","0"
"Germany",276,"Not treated municipal wastewater",4491,2017,0.104,"I","","0"
"Germany",276,"Not treated municipal wastewater",4491,2018,0.104,"I","","0"
"Germany",276,"Direct use of treated municipal wastewater",4265,2002,0.042,"I","","0"
"Germany",276,"Direct use of treated municipal wastewater",4265,2007,0.042,"I","","0"
"Germany",276,"Direct use of treated municipal wastewater",4265,2012,0.042,"I","","0"
"Germany",276,"Direct use of treated municipal wastewater",4265,2017,0.042,"I","","0"
"Germany",276,"Direct use of treated municipal wastewater",4265,2018,0.042,"I","","0"
"Germany",276,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2007,3.0,"I","","0"
"Germany",276,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2012,3.0,"I","","0"
"Germany",276,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2017,3.0,"I","","0"
"Germany",276,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2018,3.0,"I","","0"
"Ghana",288,"Produced municipal wastewater",4269,2002,0.275,"I","","0"
"Ghana",288,"Produced municipal wastewater",4269,2007,0.28,"I","","0"
"Ghana",288,"Produced municipal wastewater",4269,2012,0.28,"I","","0"
"Ghana",288,"Produced municipal wastewater",4269,2017,0.28,"I","","0"
"Ghana",288,"Produced municipal wastewater",4269,2018,0.28,"I","","0"
"Ghana",288,"Collected municipal wastewater",4493,2007,0.028,"I","","0"
"Ghana",288,"Collected municipal wastewater",4493,2012,0.028,"I","","0"
"Ghana",288,"Collected municipal wastewater",4493,2017,0.028,"I","","0"
"Ghana",288,"Collected municipal wastewater",4493,2018,0.028,"I","","0"
"Ghana",288,"Treated municipal wastewater",4270,2007,0.022,"I","","0"
"Ghana",288,"Treated municipal wastewater",4270,2012,0.022,"I","","0"
"Ghana",288,"Treated municipal wastewater",4270,2017,0.022,"I","","0"
"Ghana",288,"Treated municipal wastewater",4270,2018,0.022,"I","","0"
"Ghana",288,"Not treated municipal wastewater",4491,2007,0.258,"I","","0"
"Ghana",288,"Not treated municipal wastewater",4491,2012,0.258,"I","","0"
"Ghana",288,"Not treated municipal wastewater",4491,2017,0.258,"I","","0"
"Ghana",288,"Not treated municipal wastewater",4491,2018,0.258,"I","","0"
"Ghana",288,"Area equipped for irrigation by direct use of not treated municipal wastewater",4534,2007,0.74,"I","","0"
"Ghana",288,"Area equipped for irrigation by direct use of not treated municipal wastewater",4534,2012,0.74,"I","","0"
"Ghana",288,"Area equipped for irrigation by direct use of not treated municipal wastewater",4534,2017,0.74,"I","","0"
"Ghana",288,"Area equipped for irrigation by direct use of not treated municipal wastewater",4534,2018,0.74,"I","","0"
"Greece",300,"Collected municipal wastewater",4493,2007,,,"[152]",
"Greece",300,"Collected municipal wastewater",4493,2012,0.568,"I","","0"
"Greece",300,"Collected municipal wastewater",4493,2017,0.568,"I","","0"
"Greece",300,"Collected municipal wastewater",4493,2018,0.568,"I","","0"
"Greece",300,"Treated municipal wastewater",4270,2006,0.55725,"I","","0"
"Greece",300,"Treated municipal wastewater",4270,2012,0.566,"I","","0"
"Greece",300,"Treated municipal wastewater",4270,2017,0.566,"I","","0"
"Greece",300,"Treated municipal wastewater",4270,2018,0.566,"I","","0"
"Greece",300,"Number of municipal wastewater treatment facilities",4515,2007,164.0,"","","6201"
"Greece",300,"Number of municipal wastewater treatment facilities",4515,2012,235.0,"","","6201"
"Greece",300,"Number of municipal wastewater treatment facilities",4515,2017,235.0,"I","","0"
"Greece",300,"Number of municipal wastewater treatment facilities",4515,2018,235.0,"I","","0"
"Greece",300,"Capacity of the municipal wastewater treatment facilities",4516,2006,0.657,"I","","0"
"Greece",300,"Capacity of the municipal wastewater treatment facilities",4516,2012,0.846,"I","","0"
"Greece",300,"Capacity of the municipal wastewater treatment facilities",4516,2017,0.846,"I","","0"
"Greece",300,"Capacity of the municipal wastewater treatment facilities",4516,2018,0.846,"I","","0"
"Greece",300,"Not treated municipal wastewater",4491,2007,0.002,"","","6201"
"Greece",300,"Not treated municipal wastewater",4491,2012,0.002,"I","","0"
"Greece",300,"Not treated municipal wastewater",4491,2017,0.002,"I","","0"
"Greece",300,"Not treated municipal wastewater",4491,2018,0.002,"I","","0"
"Greece",300,"Treated municipal wastewater discharged (secondary water)",4510,2007,0.504,"I","","0"
"Greece",300,"Treated municipal wastewater discharged (secondary water)",4510,2012,0.504,"I","","0"
"Greece",300,"Treated municipal wastewater discharged (secondary water)",4510,2017,0.504,"I","","0"
"Greece",300,"Treated municipal wastewater discharged (secondary water)",4510,2018,0.504,"I","","0"
"Greece",300,"Direct use of treated municipal wastewater",4265,2002,0.023,"","","6202"
"Greece",300,"Direct use of treated municipal wastewater",4265,2007,0.071,"I","","0"
"Greece",300,"Direct use of treated municipal wastewater",4265,2012,0.104,"I","","0"
"Greece",300,"Direct use of treated municipal wastewater",4265,2017,0.104,"I","","0"
"Greece",300,"Direct use of treated municipal wastewater",4265,2018,0.104,"I","","0"
"Greece",300,"Direct use of treated municipal wastewater for irrigation purposes",4490,2007,0.042,"I","","0"
"Greece",300,"Direct use of treated municipal wastewater for irrigation purposes",4490,2012,0.069,"I","","0"
"Greece",300,"Direct use of treated municipal wastewater for irrigation purposes",4490,2017,0.069,"I","","0"
"Greece",300,"Direct use of treated municipal wastewater for irrigation purposes",4490,2018,0.069,"I","","0"
"Greece",300,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2007,2.7242857143,"I","","0"
"Greece",300,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2012,4.7,"I","","0"
"Greece",300,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2017,4.7,"I","","0"
"Greece",300,"Area equipped for irrigation by direct use of treated municipal wastewater",4533,2018,4.7,"I","","0"
"Grenada",308,"Produced municipal wastewater",4269,2017,0.011,"I","","0"
"Grenada",308,"Produced municipal wastewater",4269,2018,0.011,"I","","0"
"Grenada",308,"Collected municipal wastewater",4493,2017,0.001,"I","","0"
"Grenada",308,"Collected municipal wastewater",4493,2018,0.001,"I","","0"
"Guatemala",320,"Produced municipal wastewater",4269,2002,0.5165,"I","","0"
"Guatemala",320,"Produced municipal wastewater",4269,2007,0.668,"I","","0"
"Guatemala",320,"Produced municipal wastewater",4269,2012,0.668,"I","","0"
"Guatemala",320,"Produced municipal wastewater",4269,2017,0.668,"I","","0"
"Guatemala",320,"Produced municipal wastewater",4269,2018,0.668,"I","","0"
"Guatemala",320,"Treated municipal wastewater",4270,1997,0.0065,"I","","0"
"Guatemala",320,"Treated municipal wastewater",4270,2002,0.0065,"I","","0"
"Guatemala",320,"Treated municipal wastewater",4270,2007,0.0065,"I","","0"
