,,Value,Symbol
Gender Inequality Index (GII) [equality = 0; inequality = 1),Ghana,0.5768,I
Gross Domestic Product (GDP),Ghana,32770285942.0,X
GDP per capita,Ghana,1443.611449,X
"Agriculture, value added (% GDP)",Ghana,25.774962,X
Total area of the country (excl. coastal water),Greece,13196.0,X
Cultivated area (arable land + permanent crops),Greece,3701.0,X
Total population,Greece,11120.358,X
Rural population,Greece,2822.571,X
Urban population,Greece,8558.326,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Greece,0.1714,I
Gross Domestic Product (GDP),Greece,318481589981.0,X
GDP per capita,Greece,27983.874204,X
"Agriculture, value added (% GDP)",Greece,3.037348,X
Total area of the country (excl. coastal water),Grenada,34.0,X
Cultivated area (arable land + permanent crops),Grenada,6.0,X
Total population,Grenada,105.19,X
Rural population,Grenada,66.416,X
Urban population,Grenada,37.17,X
Gross Domestic Product (GDP),Grenada,758685185.0,X
GDP per capita,Grenada,7324.205831,X
"Agriculture, value added (% GDP)",Grenada,3.556836,X
Total area of the country (excl. coastal water),Guatemala,10889.0,X
Cultivated area (arable land + permanent crops),Guatemala,2507.0,X
Total population,Guatemala,13700.327,X
Rural population,Guatemala,7191.525,X
Urban population,Guatemala,6508.761,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Guatemala,0.565,I
GDP per capita,Guatemala,2489.954536,X
Total area of the country (excl. coastal water),Guinea,24586.0,X
Cultivated area (arable land + permanent crops),Guinea,3480.0,X
Total population,Guinea,9518.162,X
Rural population,Guinea,6782.797,X
Urban population,Guinea,3313.93,X
Gross Domestic Product (GDP),Guinea,6281917536.0,X
GDP per capita,Guinea,622.173654,X
"Agriculture, value added (% GDP)",Guinea,16.818398,X
Total area of the country (excl. coastal water),Guinea-Bissau,3613.0,X
Cultivated area (arable land + permanent crops),Guinea-Bissau,530.0,X
Total population,Guinea-Bissau,1411.543,X
Rural population,Guinea-Bissau,882.992,X
Urban population,Guinea-Bissau,562.966,X
Gross Domestic Product (GDP),Guinea-Bissau,695990234.0,X
GDP per capita,Guinea-Bissau,481.335027,X
"Agriculture, value added (% GDP)",Guinea-Bissau,43.175693,X
Total area of the country (excl. coastal water),Guyana,21497.0,X
Cultivated area (arable land + permanent crops),Guyana,448.0,X
Total population,Guyana,746.474,X
Rural population,Guyana,543.379,X
Urban population,Guyana,204.49,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Guyana,0.533,I
GDP per capita,Guyana,2327.061326,X
Total area of the country (excl. coastal water),Haiti,2775.0,X
Cultivated area (arable land + permanent crops),Haiti,1330.0,X
Total population,Haiti,9495.328,X
Rural population,Haiti,5296.958,X
Urban population,Haiti,4259.931,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Haiti,0.5828,I
Gross Domestic Product (GDP),Haiti,6174268544.0,X
GDP per capita,Haiti,646.054228,X
"Agriculture, value added (% GDP)",Haiti,21.851396,X
Total area of the country (excl. coastal water),Holy See,0.044,E
Total population,Holy See,0.796,X
Rural population,Holy See,0.0,X
Urban population,Holy See,0.796,X
Total area of the country (excl. coastal water),Honduras,11249.0,X
Cultivated area (arable land + permanent crops),Honduras,1460.0,X
Total population,Honduras,7808.518,X
Rural population,Honduras,3861.301,X
Urban population,Honduras,3846.671,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Honduras,0.5112,I
Gross Domestic Product (GDP),Honduras,12361257681.0,X
GDP per capita,Honduras,1603.697792,X
"Agriculture, value added (% GDP)",Honduras,11.911047,X
Total area of the country (excl. coastal water),Hungary,9303.0,X
Cultivated area (arable land + permanent crops),Hungary,4790.0,X
Total population,Hungary,10024.149,X
Rural population,Hungary,3265.684,X
Urban population,Hungary,6758.203,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Hungary,0.2528,I
Gross Domestic Product (GDP),Hungary,139965976102.0,X
GDP per capita,Hungary,13963.24361,X
"Agriculture, value added (% GDP)",Hungary,3.492055,X
Total area of the country (excl. coastal water),Iceland,10300.0,X
Cultivated area (arable land + permanent crops),Iceland,125.0,X
Total population,Iceland,305.183,X
Rural population,Iceland,20.516,X
Urban population,Iceland,284.684,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Iceland,0.111,I
GDP per capita,Iceland,70494.636086,X
Total area of the country (excl. coastal water),India,328726.0,X
Cultivated area (arable land + permanent crops),India,169202.0,X
Total population,India,1183209.472,X
Rural population,India,826881.86,X
Urban population,India,352799.379,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),India,0.6086,I
Gross Domestic Product (GDP),India,1184724488414.0,X
GDP per capita,India,1004.275095,X
"Agriculture, value added (% GDP)",India,16.750125,X
Total area of the country (excl. coastal water),Indonesia,191093.0,X
Cultivated area (arable land + permanent crops),Indonesia,42000.0,X
Total population,Indonesia,232374.245,X
Rural population,Indonesia,122237.436,X
Urban population,Indonesia,110751.705,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Indonesia,0.5338,I
Gross Domestic Product (GDP),Indonesia,460192550124.0,X
GDP per capita,Indonesia,1975.167375,X
"Agriculture, value added (% GDP)",Indonesia,12.503283,X
Total area of the country (excl. coastal water),Iran (Islamic Republic of),174515.0,X
Cultivated area (arable land + permanent crops),Iran (Islamic Republic of),18549.0,X
Total population,Iran (Islamic Republic of),71336.475,X
Rural population,Iran (Islamic Republic of),22427.746,X
Urban population,Iran (Islamic Republic of),49603.357,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Iran (Islamic Republic of),0.5302,I
Gross Domestic Product (GDP),Iran (Islamic Republic of),349881605221.0,X
GDP per capita,Iran (Islamic Republic of),4857.368423,X
"Agriculture, value added (% GDP)",Iran (Islamic Republic of),7.185569,X
Total area of the country (excl. coastal water),Iraq,43832.0,X
Cultivated area (arable land + permanent crops),Iraq,5140.0,X
Total population,Iraq,27911.248,X
Rural population,Iraq,8837.116,X
Urban population,Iraq,19553.317,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Iraq,0.6974,I
Gross Domestic Product (GDP),Iraq,88840049181.0,X
GDP per capita,Iraq,3129.224876,X
"Agriculture, value added (% GDP)",Iraq,4.929496,X
Total area of the country (excl. coastal water),Ireland,7028.0,X
Cultivated area (arable land + permanent crops),Ireland,468.45,X
Total population,Ireland,4324.641,X
Rural population,Ireland,1717.899,X
Urban population,Ireland,2680.174,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Ireland,0.1846,I
GDP per capita,Ireland,61368.715316,X
Total area of the country (excl. coastal water),Israel,2207.0,X
Cultivated area (arable land + permanent crops),Israel,381.1,X
Total population,Israel,6847.141,X
Rural population,Israel,578.65,X
Urban population,Israel,6344.035,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Israel,0.1598,I
Gross Domestic Product (GDP),Israel,178960054876.0,X
GDP per capita,Israel,25851.249172,X
Total area of the country (excl. coastal water),Italy,30134.0,X
Cultivated area (arable land + permanent crops),Italy,9702.0,X
Total population,Italy,58747.861,X
Rural population,Italy,18995.609,X
Urban population,Italy,40317.902,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Italy,0.1542,I
Gross Domestic Product (GDP),Italy,2210179192828.0,X
GDP per capita,Italy,37262.659984,X
"Agriculture, value added (% GDP)",Italy,1.896287,X
Total area of the country (excl. coastal water),Jamaica,1099.0,X
Cultivated area (arable land + permanent crops),Jamaica,235.0,X
Total population,Jamaica,2768.227,X
Rural population,Jamaica,1299.356,X
Urban population,Jamaica,1476.111,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Jamaica,0.4642,I
Gross Domestic Product (GDP),Jamaica,12799597772.0,X
GDP per capita,Jamaica,4611.691572,X
"Agriculture, value added (% GDP)",Jamaica,4.617494,X
Total area of the country (excl. coastal water),Japan,37793.0,X
Cultivated area (arable land + permanent crops),Japan,4650.0,X
Total population,Japan,128494.057,X
Rural population,Japan,15233.582,X
Urban population,Japan,113271.669,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Japan,0.1382,I
Gross Domestic Product (GDP),Japan,4515263396033.0,X
GDP per capita,Japan,35136.800721,X
"Agriculture, value added (% GDP)",Japan,1.060904,X
Total area of the country (excl. coastal water),Jordan,8878.0,X
Cultivated area (arable land + permanent crops),Jordan,221.3,X
Total population,Jordan,6255.28,X
Rural population,Jordan,1091.804,X
Urban population,Jordan,5101.387,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Jordan,0.544,I
GDP per capita,Jordan,2791.649653,X
Total area of the country (excl. coastal water),Kazakhstan,272490.0,X
Cultivated area (arable land + permanent crops),Kazakhstan,28755.6,X
Total population,Kazakhstan,15702.104,X
Rural population,Kazakhstan,6873.733,X
Urban population,Kazakhstan,8967.622,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kazakhstan,0.3566,I
Gross Domestic Product (GDP),Kazakhstan,104849915344.0,X
GDP per capita,Kazakhstan,6618.74665,X
"Agriculture, value added (% GDP)",Kazakhstan,5.660292,X
Total area of the country (excl. coastal water),Kenya,58037.0,X
Cultivated area (arable land + permanent crops),Kenya,5770.0,X
Total population,Kenya,38705.932,X
Rural population,Kenya,29547.088,X
Urban population,Kenya,8538.821,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kenya,0.6276,I
Gross Domestic Product (GDP),Kenya,31959312214.0,X
GDP per capita,Kenya,839.137441,X
"Agriculture, value added (% GDP)",Kenya,20.586653,X
Total area of the country (excl. coastal water),Kiribati,81.0,X
Cultivated area (arable land + permanent crops),Kiribati,34.0,X
Total population,Kiribati,96.527,X
Rural population,Kiribati,53.1,X
Urban population,Kiribati,43.211,X
Gross Domestic Product (GDP),Kiribati,132674383.0,X
GDP per capita,Kiribati,1377.562099,X
"Agriculture, value added (% GDP)",Kiribati,23.165235,X
Total area of the country (excl. coastal water),Kuwait,1782.0,X
Cultivated area (arable land + permanent crops),Kuwait,15.0,X
Total population,Kuwait,2504.019,X
Rural population,Kuwait,0.0,X
Urban population,Kuwait,2503.41,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kuwait,0.3294,I
Gross Domestic Product (GDP),Kuwait,114635467558.0,X
GDP per capita,Kuwait,45791.727107,X
"Agriculture, value added (% GDP)",Kuwait,0.214849,X
Total area of the country (excl. coastal water),Kyrgyzstan,19995.0,X
Cultivated area (arable land + permanent crops),Kyrgyzstan,1353.4,X
Total population,Kyrgyzstan,5184.392,X
Rural population,Kyrgyzstan,3358.424,X
Urban population,Kyrgyzstan,1831.296,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kyrgyzstan,0.5452,I
Gross Domestic Product (GDP),Kyrgyzstan,3802570572.0,X
GDP per capita,Kyrgyzstan,732.712087,X
"Agriculture, value added (% GDP)",Kyrgyzstan,26.87413,X
Total area of the country (excl. coastal water),Lao People's Democratic Republic,23680.0,X
Cultivated area (arable land + permanent crops),Lao People's Democratic Republic,1338.0,X
Total population,Lao People's Democratic Republic,5944.948,X
Rural population,Lao People's Democratic Republic,4265.018,X
Urban population,Lao People's Democratic Republic,1684.769,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lao People's Democratic Republic,0.5576,I
Gross Domestic Product (GDP),Lao People's Democratic Republic,4570008380.0,X
GDP per capita,Lao People's Democratic Republic,768.096132,X
"Agriculture, value added (% GDP)",Lao People's Democratic Republic,23.829803,X
Total area of the country (excl. coastal water),Latvia,6456.0,X
Cultivated area (arable land + permanent crops),Latvia,1198.0,X
Total population,Latvia,2198.089,X
Rural population,Latvia,705.716,X
Urban population,Latvia,1492.802,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Latvia,0.2292,I
GDP per capita,Latvia,14054.779299,X
Total area of the country (excl. coastal water),Lebanon,1045.0,X
Cultivated area (arable land + permanent crops),Lebanon,277.1,X
Total population,Lebanon,4767.344,X
Rural population,Lebanon,535.295,X
Urban population,Lebanon,3551.171,X
GDP per capita,Lebanon,6086.799491,X
Total area of the country (excl. coastal water),Lesotho,3036.0,X
Cultivated area (arable land + permanent crops),Lesotho,329.0,X
Total population,Lesotho,1986.922,X
Rural population,Lesotho,1520.337,X
Urban population,Lesotho,461.95,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lesotho,0.5736,I
GDP per capita,Lesotho,918.545265,X
Total area of the country (excl. coastal water),Liberia,11137.0,X
Cultivated area (arable land + permanent crops),Liberia,615.0,X
Total population,Liberia,3461.911,X
Rural population,Liberia,1870.927,X
Urban population,Liberia,1642.005,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Liberia,0.6678,I
Gross Domestic Product (GDP),Liberia,949000000.0,X
GDP per capita,Liberia,270.144711,X
"Agriculture, value added (% GDP)",Liberia,54.373024,X
Total area of the country (excl. coastal water),Libya,175954.0,X
Cultivated area (arable land + permanent crops),Libya,2085.0,X
Total population,Libya,5974.787,X
Rural population,Libya,1347.074,X
Urban population,Libya,4623.288,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Libya,0.315,I
Gross Domestic Product (GDP),Libya,62668056574.0,X
GDP per capita,Libya,10496.525432,X
"Agriculture, value added (% GDP)",Libya,2.407279,X
Total area of the country (excl. coastal water),Liechtenstein,16.0,X
Total population,Liechtenstein,35.217,X
Rural population,Liechtenstein,30.155,X
Urban population,Liechtenstein,5.167,X
Gross Domestic Product (GDP),Liechtenstein,5089173411.0,X
GDP per capita,Liechtenstein,144079.423913,X
Total area of the country (excl. coastal water),Lithuania,6530.0,X
Cultivated area (arable land + permanent crops),Lithuania,1865.5,X
Total population,Lithuania,3258.98,X
Rural population,Lithuania,1083.093,X
Urban population,Lithuania,2176.998,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lithuania,0.1826,I
GDP per capita,Lithuania,12187.262977,X
Total area of the country (excl. coastal water),Luxembourg,259.0,X
Cultivated area (arable land + permanent crops),Luxembourg,63.0,X
Total population,Luxembourg,474.915,X
Rural population,Luxembourg,59.77,X
Urban population,Luxembourg,414.952,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Luxembourg,0.1768,I
Gross Domestic Product (GDP),Luxembourg,50885522574.0,X
GDP per capita,Luxembourg,107190.150392,X
"Agriculture, value added (% GDP)",Luxembourg,0.408864,X
Total area of the country (excl. coastal water),Madagascar,58704.0,X
Cultivated area (arable land + permanent crops),Madagascar,3600.0,X
Total population,Madagascar,19433.53,X
Rural population,Madagascar,13595.04,X
Urban population,Madagascar,5838.483,X
Gross Domestic Product (GDP),Madagascar,8524620891.0,X
GDP per capita,Madagascar,438.655456,X
"Agriculture, value added (% GDP)",Madagascar,28.067013,X
Total area of the country (excl. coastal water),Malawi,11848.0,X
Cultivated area (arable land + permanent crops),Malawi,3135.0,X
Total population,Malawi,13341.806,X
Rural population,Malawi,11732.355,X
Urban population,Malawi,2108.614,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Malawi,0.632,I
Gross Domestic Product (GDP),Malawi,4432937470.0,X
GDP per capita,Malawi,320.276526,X
"Agriculture, value added (% GDP)",Malawi,27.511279,X
Total area of the country (excl. coastal water),Malaysia,33080.0,X
Cultivated area (arable land + permanent crops),Malaysia,6822.2,X
Total population,Malaysia,26720.37,X
Rural population,Malaysia,8424.428,X
Urban population,Malaysia,18201.417,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Malaysia,0.2816,I
Gross Domestic Product (GDP),Malaysia,193549547955.0,X
GDP per capita,Malaysia,7269.235885,X
"Agriculture, value added (% GDP)",Malaysia,9.986774,X
Total area of the country (excl. coastal water),Maldives,30.0,X
Total population,Maldives,335.169,X
Rural population,Maldives,217.772,X
Urban population,Maldives,118.298,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Maldives,0.3944,I
Gross Domestic Product (GDP),Maldives,1868383460.0,X
GDP per capita,Maldives,5559.506828,X
"Agriculture, value added (% GDP)",Maldives,6.165356,X
Total area of the country (excl. coastal water),Mali,124019.0,X
Cultivated area (arable land + permanent crops),Mali,5958.0,X
Total population,Mali,13651.464,X
Rural population,Mali,9078.96,X
Urban population,Mali,4596.646,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mali,0.698,I
Gross Domestic Product (GDP),Mali,8145694928.0,X
GDP per capita,Mali,595.636854,X
"Agriculture, value added (% GDP)",Mali,30.287546,X
Total area of the country (excl. coastal water),Malta,32.0,X
Cultivated area (arable land + permanent crops),Malta,9.3,X
Total population,Malta,407.852,X
Rural population,Malta,25.207,X
Urban population,Malta,385.117,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Malta,0.2688,I
Gross Domestic Product (GDP),Malta,7930359349.0,X
GDP per capita,Malta,19327.066778,X
"Agriculture, value added (% GDP)",Malta,1.729917,X
Total area of the country (excl. coastal water),Marshall Islands,18.0,X
Cultivated area (arable land + permanent crops),Marshall Islands,10.0,X
Total population,Marshall Islands,56.051,X
Rural population,Marshall Islands,14.533,X
Urban population,Marshall Islands,37.604,X
Gross Domestic Product (GDP),Marshall Islands,154262929.0,X
GDP per capita,Marshall Islands,2958.79949,X
"Agriculture, value added (% GDP)",Marshall Islands,8.574615,X
Total area of the country (excl. coastal water),Mauritania,103070.0,X
Cultivated area (arable land + permanent crops),Mauritania,411.0,X
Total population,Mauritania,3202.517,X
Rural population,Mauritania,1858.724,X
Urban population,Mauritania,1453.941,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mauritania,0.6846,I
GDP per capita,Mauritania,1294.647068,X
Total area of the country (excl. coastal water),Mauritius,204.0,X
Cultivated area (arable land + permanent crops),Mauritius,85.0,X
Total population,Mauritius,1233.889,X
Rural population,Mauritius,717.043,X
Urban population,Mauritius,516.868,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mauritius,0.366,I
Gross Domestic Product (GDP),Mauritius,8150150144.0,X
GDP per capita,Mauritius,6605.136144,X
"Agriculture, value added (% GDP)",Mauritius,4.375987,X
Total area of the country (excl. coastal water),Mexico,196438.0,X
Cultivated area (arable land + permanent crops),Mexico,26145.0,X
Total population,Mexico,109170.502,X
Rural population,Mexico,25812.028,X
Urban population,Mexico,86024.318,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mexico,0.4196,I
Gross Domestic Product (GDP),Mexico,1052697085016.0,X
GDP per capita,Mexico,9412.835117,X
"Agriculture, value added (% GDP)",Mexico,3.181715,X
Total area of the country (excl. coastal water),Micronesia (Federated States of),70.0,X
Cultivated area (arable land + permanent crops),Micronesia (Federated States of),19.5,X
Total population,Micronesia (Federated States of),104.444,X
Rural population,Micronesia (Federated States of),81.627,X
Urban population,Micronesia (Federated States of),23.451,X
GDP per capita,Micronesia (Federated States of),2442.947144,X
Total area of the country (excl. coastal water),Monaco,0.2027,E
Total population,Monaco,34.525,X
Rural population,Monaco,0.0,X
Urban population,Monaco,35.111,X
Gross Domestic Product (GDP),Monaco,5868093275.0,X
GDP per capita,Monaco,167129.767728,X
Total area of the country (excl. coastal water),Mongolia,156412.0,X
Cultivated area (arable land + permanent crops),Mongolia,1177.0,X
Total population,Mongolia,2593.82,X
Rural population,Mongolia,918.387,X
Urban population,Mongolia,1673.283,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mongolia,0.403,I
Gross Domestic Product (GDP),Mongolia,4910467662.0,X
GDP per capita,Mongolia,1894.711774,X
Total area of the country (excl. coastal water),Montenegro,1381.0,X
Cultivated area (arable land + permanent crops),Montenegro,190.0,X
Total population,Montenegro,619.555,X
Rural population,Montenegro,228.348,X
Urban population,Montenegro,391.136,X
Gross Domestic Product (GDP),Montenegro,3680522831.0,X
GDP per capita,Montenegro,5941.271818,X
"Agriculture, value added (% GDP)",Montenegro,7.229109,X
Total area of the country (excl. coastal water),Morocco,44655.0,X
Cultivated area (arable land + permanent crops),Morocco,8960.0,X
Total population,Morocco,31163.673,X
Rural population,Morocco,13640.554,X
Urban population,Morocco,17585.327,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Morocco,0.5022,I
Gross Domestic Product (GDP),Morocco,79040973268.0,X
GDP per capita,Morocco,2531.264795,X
"Agriculture, value added (% GDP)",Morocco,10.863126,X
Total area of the country (excl. coastal water),Mozambique,79938.0,X
Cultivated area (arable land + permanent crops),Mozambique,5450.0,X
Total population,Mozambique,21673.316,X
Rural population,Mozambique,15451.006,X
Urban population,Mozambique,6737.381,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Mozambique,0.6762,I
GDP per capita,Mozambique,462.340614,X
Total area of the country (excl. coastal water),Myanmar,67659.0,X
Cultivated area (arable land + permanent crops),Myanmar,11678.0,X
Total population,Myanmar,49621.475,X
Rural population,Myanmar,35246.67,X
Urban population,Myanmar,13924.916,X
GDP per capita,Myanmar,370.793923,X
Total area of the country (excl. coastal water),Namibia,82429.0,X
Cultivated area (arable land + permanent crops),Namibia,808.0,X
Total population,Namibia,2006.514,X
Rural population,Namibia,1277.117,X
Urban population,Namibia,802.798,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Namibia,0.4902,I
Gross Domestic Product (GDP),Namibia,8740909018.0,X
GDP per capita,Namibia,4202.531843,X
"Agriculture, value added (% GDP)",Namibia,8.546891,X
Total area of the country (excl. coastal water),Nauru,2.0,X
Cultivated area (arable land + permanent crops),Nauru,0.4,X
Total population,Nauru,9.842,X
Rural population,Nauru,0.0,X
Urban population,Nauru,10.002,X
Gross Domestic Product (GDP),Nauru,23111569.0,X
GDP per capita,Nauru,2310.694716,X
"Agriculture, value added (% GDP)",Nauru,9.268646,X
Total area of the country (excl. coastal water),Nepal,14718.0,X
Cultivated area (arable land + permanent crops),Nepal,2375.0,X
Total population,Nepal,26382.581,X
Rural population,Nepal,22078.011,X
Urban population,Nepal,4136.836,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Nepal,0.5764,I
Gross Domestic Product (GDP),Nepal,10958769836.0,X
GDP per capita,Nepal,418.036765,X
"Agriculture, value added (% GDP)",Nepal,31.164411,X
Total area of the country (excl. coastal water),Netherlands,4154.0,X
Cultivated area (arable land + permanent crops),Netherlands,1093.7,X
Total population,Netherlands,16506.655,X
Rural population,Netherlands,2552.168,X
Urban population,Netherlands,13954.888,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Netherlands,0.0614,I
Gross Domestic Product (GDP),Netherlands,847438025012.0,X
GDP per capita,Netherlands,51337.92634,X
"Agriculture, value added (% GDP)",Netherlands,1.81711,X
Total area of the country (excl. coastal water),New Zealand,26771.0,X
Cultivated area (arable land + permanent crops),New Zealand,500.0,X
Total population,New Zealand,4233.046,X
Rural population,New Zealand,578.237,X
Urban population,New Zealand,3654.914,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),New Zealand,0.195,I
Gross Domestic Product (GDP),New Zealand,137318587186.0,X
GDP per capita,New Zealand,32438.85871,X
"Agriculture, value added (% GDP)",New Zealand,6.061676,X
Total area of the country (excl. coastal water),Nicaragua,13037.0,X
Cultivated area (arable land + permanent crops),Nicaragua,2095.0,X
Total population,Nicaragua,5590.055,X
Rural population,Nicaragua,2411.595,X
Urban population,Nicaragua,3110.511,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Nicaragua,0.5188,I
Gross Domestic Product (GDP),Nicaragua,7423374949.0,X
GDP per capita,Nicaragua,1344.301422,X
"Agriculture, value added (% GDP)",Nicaragua,16.461338,X
Total area of the country (excl. coastal water),Niger,126700.0,X
Cultivated area (arable land + permanent crops),Niger,15000.0,X
Total population,Niger,14685.399,X
Rural population,Niger,12287.148,X
Urban population,Niger,2381.19,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Niger,0.71525,I
Gross Domestic Product (GDP),Niger,5708050351.0,X
GDP per capita,Niger,389.140907,X
"Agriculture, value added (% GDP)",Niger,37.205379,X
Total area of the country (excl. coastal water),Nigeria,92377.0,X
Cultivated area (arable land + permanent crops),Nigeria,43400.0,X
Total population,Nigeria,146339.977,X
Rural population,Nigeria,86650.758,X
Urban population,Nigeria,59766.266,X
Gross Domestic Product (GDP),Nigeria,275625666712.0,X
GDP per capita,Nigeria,1882.470079,X
"Agriculture, value added (% GDP)",Nigeria,24.662577,X
Total area of the country (excl. coastal water),Niue,26.0,X
Cultivated area (arable land + permanent crops),Niue,4.0,X
Total population,Niue,1.643,X
Rural population,Niue,1.051,X
Urban population,Niue,0.6,X
Total area of the country (excl. coastal water),North Macedonia,2571.0,X
Cultivated area (arable land + permanent crops),North Macedonia,467.0,X
Total population,North Macedonia,2065.426,X
Rural population,North Macedonia,882.7,X
Urban population,North Macedonia,1182.758,X
Gross Domestic Product (GDP),North Macedonia,8336484627.0,X
GDP per capita,North Macedonia,4036.143377,X
"Agriculture, value added (% GDP)",North Macedonia,8.932407,X
Total area of the country (excl. coastal water),Norway,38518.0,X
Cultivated area (arable land + permanent crops),Norway,857.4,X
Total population,Norway,4719.402,X
Rural population,Norway,1027.294,X
Urban population,Norway,3692.354,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Norway,0.081,I
Gross Domestic Product (GDP),Norway,400939380154.0,X
GDP per capita,Norway,84951.119269,X
"Agriculture, value added (% GDP)",Norway,1.239866,X
Total area of the country (excl. coastal water),Oman,30950.0,X
Cultivated area (arable land + permanent crops),Oman,65.0,X
Total population,Oman,2657.158,X
Rural population,Oman,704.911,X
Urban population,Oman,1957.851,X
Gross Domestic Product (GDP),Oman,42085379490.0,X
GDP per capita,Oman,15805.160014,X
"Agriculture, value added (% GDP)",Oman,1.377368,X
Total area of the country (excl. coastal water),Pakistan,79610.0,X
Cultivated area (arable land + permanent crops),Pakistan,31013.0,X
Total population,Pakistan,167808.105,X
Rural population,Pakistan,105200.045,X
Urban population,Pakistan,55132.929,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Pakistan,0.5922,I
Gross Domestic Product (GDP),Pakistan,152124000286.0,X
GDP per capita,Pakistan,948.800465,X
"Agriculture, value added (% GDP)",Pakistan,21.800472,X
Total area of the country (excl. coastal water),Palau,46.0,X
Cultivated area (arable land + permanent crops),Palau,2.3,X
Total population,Palau,19.158,X
Rural population,Palau,5.501,X
Urban population,Palau,14.615,X
Gross Domestic Product (GDP),Palau,194630266.0,X
GDP per capita,Palau,9675.396003,X
"Agriculture, value added (% GDP)",Palau,3.69174,X
Total area of the country (excl. coastal water),Panama,7542.0,X
Cultivated area (arable land + permanent crops),Panama,715.0,X
Total population,Panama,3453.675,X
Rural population,Panama,1234.105,X
Urban population,Panama,2219.702,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Panama,0.496,I
Gross Domestic Product (GDP),Panama,21295984230.0,X
GDP per capita,Panama,6165.945066,X
"Agriculture, value added (% GDP)",Panama,4.846704,X
Total area of the country (excl. coastal water),Papua New Guinea,46284.0,X
Cultivated area (arable land + permanent crops),Papua New Guinea,850.0,X
Total population,Papua New Guinea,6808.514,X
Rural population,Papua New Guinea,5761.463,X
Urban population,Papua New Guinea,866.459,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Papua New Guinea,0.6812,I
GDP per capita,Papua New Guinea,1440.108045,X
Total area of the country (excl. coastal water),Paraguay,40675.0,X
Cultivated area (arable land + permanent crops),Paraguay,3740.0,X
Total population,Paraguay,5998.427,X
Rural population,Paraguay,2488.72,X
Urban population,Paraguay,3477.439,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Paraguay,0.5028,I
Gross Domestic Product (GDP),Paraguay,17856369582.0,X
GDP per capita,Paraguay,2992.94229,X
"Agriculture, value added (% GDP)",Paraguay,12.342309,X
Total area of the country (excl. coastal water),Peru,128522.0,X
Cultivated area (arable land + permanent crops),Peru,5186.0,X
Total population,Peru,28333.052,X
Rural population,Peru,6845.868,X
Urban population,Peru,21446.856,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Peru,0.4188,I
Gross Domestic Product (GDP),Peru,102202188011.0,X
GDP per capita,Peru,3612.31347,X
"Agriculture, value added (% GDP)",Peru,6.705808,X
